unknown,postcode,city,country,postcode,city,country,house_number,house_number,unknown,unknown
LEV04169,8013 RC,BREDA,NL,,,NL,,,1000.0,PERIE001
LEV03586,2514 AA,Ridderkerk,NL,4004 JM,COTHEN,NL,,25,1000.0,CENTR007
UNICA001,5507 TM,ZEEWOLDE,NL,5061 KA,SOEST,NL,494,Sep-13,,OZEPH001
ARBOA001,7622 CL,Waalwijk,NL,7461 TX,BORNE,NL,20670,6,1000.0,LEV03602
BRAMM003,1231 AZ,MAASSLUIS,,5223 AA,ARNHEM,,,25,,LEV04033
TOTAL006,7934 PC,CAPELLE A/D IJSSEL,NL,6031 TR,BREDA,NL,,,1000.0,BAMXX005
GEODI002,5633 AC,Vroomshoop,NL,,ZWIJNDRECHT,NL,31,112,1000.0,RECOA001
TIEKS001,7480 AA,STAPHORST,NL,5721 AA,GOUDA,NL,Sep-13,60,1000.0,POUWX001
LEV04191,3958 ZV,VRIEZENVEEN,NL,,DELFT,NL,15,,1000.0,JANSS037
5000,2031 CN,SITTARD,NL,3421 TX,CAPELLE A/DEN IJSSEL,,187,403,1000.0,ESRAX001
FORTA002,4462 GL,HENGELO,NL,,AMERSFOORT,NL,582-584,9,1000.0,LEV00133
BVSXX001,1013 BC,BUSSUM,NL,9936 HV,ZWIJNDRECHT,NL,13,9,1000.0,CABLE008
LINCO001,3542 CB,DORDRECHT,NL,8102 ED,AMERSFOORT,NL,2,2,1000.0,DEMAD001
OOSTE001,1940 AC,RAALTE,NL,8051 EC,VLAARDINGEN,NL,7,86,,LEV04128
TOSSI001,5126 CH,LANGBROEK,NL,1075 HM,UTRECHT,NL,12,30,1000.0,KARDE001
HYDRA003,1965 TK,ZWIJNDRECHT,NL,8013 RL,,,42,7,1000.0,EGMON001
LEV00212,1180 AG,DELFZIJL,,,BREDA,NL,594,8B,,LEV02823
LEV00716,3300 AL,MAARSSEN,NL,1031 HN,DOETINCHEM,NL,700,9,1000.0,LIEFE001
WITTE013,3600 BA,BERGSCHENHOEK,NL,.,,NL,88 B,8,1000.0,LEV03918
LEV04186,6129 EL,ARNHEM,NL,3088 KB,NOOTDORP,NL,15,22,1000.0,COMTE002
BOELS037,1327 CA,GORINCHEM,NL,7041 GD,SASSENHEIM,NL,7,459 B,1000.0,THYSS001
BOELS055,8441 AG,FRANEKER,NL,3784 XC,WEZEP,NL,,,1000.0,KOOP0004
ECKXX004,8100 AA,MAARSSEN,NL,,LEMELERVELD,NL,90,,1000.0,BURKE002
GRIJP004,4617 GP,TERNEUZEN,NL,3641 SE,ROTTERDAM,NL,9334,131,1000.0,FORTA002
PELIC001,3500 GK,APELDOORN,NL,,,NL,75,11,1000.0,RUTTE001
EIJKX002,3301 DB,HERTEN-ROERMOND,,3216 LB,,NL,70,22-24,1000.0,WALDM002
CRIEN001,3800 AE,WETTINGEN,NL,,ZEELAND,NL,,19,1000.0,BEELD003
PTCSX001,7554 NR,WESTERVOORT,,2995 ZG,HEILOO,NL,,,1000.0,HIMAX001
PRYSM001,3905 PD,MAARSSEN,NL,,WOERDEN,,2060,7,1000.0,REKOX001
MULTI022,3600 BA,BREUKELEN,NL,3241 CH,,,26,282,1000.0,WESEM001
MHEEN001,6598 AV,DELFZIJL,NL,3751 BL,APELDOORN,NL,6234,35,1000.0,RDMGU001
MTUBE001,8447 GN,DEN HAAG,NL,2645 EH,BARENDRECHT,NL,604,104,1000.0,SOLAR006
LEV00002,4817 BL,ROSMALEN,NL,5504 PA,ITTERVOORT,NL,10,1200,1000.0,SAFEB001
BAARS002,2132 NA,BILTHOVEN,,2901 AW,WILP,NL,666,,,
VOLKE014,3534 BK,HELLUM,NL,6671 BR,ALPHEN AAN DEN RIJN,NL,32,,1000.0,WAVIN002
METSX001,1648 HG,ALMELO,NL,2665 PC,SCHIEDAM,NL,278,,1000.0,STRIN001
MCBDI001,5657 EA,AMSTERDAM ZUIDOOST,NL,2802 AE,ROTTERDAM,NL,659,,1000.0,SMART011
KOOPM010,5260 CA,Gouda,NL,,,NL,6,5 C,1000.0,AKKUF001
POELX007,2400 BA,ALMERE,NL,1816 GC,,NL,67,41429,1000.0,WILLE014
PEIJL002,3430 BK,HENGELO,NL,1101 CJ,,NL,5d,59,1000.0,BVSXX001
PATKR001,1948 RK,ALMERE,NL,6245 KG,,NL,2,21,,REXEL003
SLEUT004,2031 EB,OCHTEN,NL,,ZWOLLE,NL,5-Jul,49,1000.0,HRGLO001
LEV03482,1380 AH,ZWIJNDRECHT,NL,3818 LE,OIRSCHOT,NL,1025,40,1000.0,CROWX001
SPRAY001,7451 TR,AMSTERDAM,NL,8102 GZ,ZAANDAM,NL,,31,1000.0,LEV02584
WKKNX001,2288 EC,MAASTRICHT,NL,,AMERSFOORT,NL,95,2,,LEV01073
123MA002,3600 BA,SLIEDRECHT,NL,1081 CN,LEEUWARDEN,NL,86-3,9N,1000.0,WAUBE001
HERAS006,1059 CG,MAARSSEN,NL,4707 RC,ZOETERMEER,NL,,15,,MINIS015
KUIJE001,6827 DD,LOOSDRECHT,NL,2809 PG,KAMPEN,NL,69,,1000.0,OIMXX002
LEUSI003,6681 LN,GRONINGEN,NL,2396 AP,,NL,5039,45,1000.0,LEV03461
MERFO001,8200 AB,ALPHEN AAN DEN RIJN,NL,2302 BA,,,28,30,,PLAAT006
TIOXX001,3355 ES,RIDDERKERK,NL,,HARDENBERG,NL,,21,,BATEN002
HAARH002,2952 AT,BUDEL,NL,,BOSKOOP,NL,,27,,MAMMO010
NSECU001,7202 BV,BOXTEL,NL,3824 MR,DALFSEN,NL,,63013,,OLISC001
AABEC001,1117 ZR,ZOETERWOUDE,NL,,STEIN,,,Nov-33,1000.0,ENTOP001
LASAU002,3300 AB,ROTTERDAM,NL,4157 JC,,,11B,9,,ANDRE001
KNOEF001,D-52070,S-HERTOGENBOSCH,NL,4254 LK,ELST,NL,79,55,1000.0,REIMI002
LEV04152,3800 AN,KEDICHEM,NL,4651 XA,ELST,NL,4,160,1000.0,NIEUW020
BAAKX001,3008 PA,ROTTERDAM,NL,6114 JG,,NL,1025,60,1000.0,KOVOX001
LEV00292,3505 AB,RIJSBERGEN,NL,,,NL,40,7,1000.0,BOELS006
IBUIL001,2984 AH,GORINCHEM,NL,3543 AM,AMSTERDAM,NL,40227,4,1000.0,ZOMER005
KAMPH003,1098 XH,HAARLEM,NL,7442 DA,RIDDERKERK,,10A,21,1000.0,LETTE001
SIGNP001,2991 WP,DORDRECHT,NL,,,NL,40304,241,1000.0,BAMBO003
2328,2900 AK,CAPELLE A/D IJSSEL,NL,6713 HN,AMERSFOORT,,107a,93K,1000.0,VOORH001
LEV04187,8050 AA,HOOGEVEEN,NL,1001 ME,,NL,,4,1000.0,GELDE005
ASIAN002,3053 NH,APELDOORN,NL,3542 DA,DORDRECHT,,5-b,21-23,1000.0,HAMAG001
LEV04170,4104 AZ,DODEWAARD,NL,,EDE,NL,77,,1000.0,HOLTH002
LEV03866,1135 ZG,DIEREN,NL,6825 MJ,UTRECHT,NL,47,211,1000.0,BOELS024
SELEC005,3008 AB,WERKENDAM,NL,,RAALTE,NL,64,...,1000.0,HEBUS001
FALCK003,8031 DX,Maarssen,NL,7670 AD,HEERLEN,NL,132,26,,INTER010
5200,1001 NN,OOSTERHOUT,NL,5626 DC,DEN HAAG,NL,1094,21,1000.0,MERFO001
PERFO003,5280 AB,ALBLASSERDAM,NL,3824 MK,BREDA,NL,4,10,1000.0,SAINX001
KROON006,6733 BS,HEERHUGOWAARD,,7481 KJ,,,6609,9A,,OOSTE032
MARSM001,4130 ED,MAARSSEN,NL,7554 TH,RIJSSEN,NL,4,1,1000.0,FUTUR002
CERVO001,8440 AN,ALPHEN A/D RIJN,,5253 CB,HENGELO,,17v,,1000.0,VROOM001
LEV00434,7636 PK,DE MEERN,NL,,NIJMEGEN,NL,8,13,1000.0,CAPTR001
GEOTO001,2991 LH,SPIJKENISSE,NL,,,NL,216,,1000.0,FABOR006
HIRSC005,5622 GH,HAARLEM,NL,,HENGELO,NL,52a,30,1000.0,LEV00550
KRAMP001,6216 ES,HI AMBACHT,NL,34074 L,,,18,3,,DZXXX001
ANTES001,1702 AM,HEIJEN,NL,1119 PR,S HEERENBERG,NL,111,106,,SPAAR003
LEV01981,3993 BG,ZOETERMEER,NL,3601 CC,,NL,3F,87,1000.0,BARBA001
IJSSE010,5223 AA,GOUDA,NL,3198 LS,,NL,6122,1,1000.0,SANDW001
HETRO001,7500 GM,BRUMMEN,,3500 GW,,NL,25,25,,SMEEK002
MACH4001,4147 BR,NOORDBERGUM,,3313 LC,HARMELEN,NL,11,41,1000.0,BRAND018
VIAAC001,7460 AC,ZETTEN,,3112 NC,LOCHEM,NL,171,1009,1000.0,ARCOB001
MULTI025,5602 BN,GOUDA,NL,,AMSTERDAM,NL,102,11,1000.0,LEV03482
LEV04204,8330 AA,TILBURG,NL,6828 JC,MAARSSEN,NL,14,2,,ROERM003
SNIJD003,7949 AM,UTRECHT,NL,4538 AJ,WILDERVANK,NL,39,12,1000.0,LEV01300
LEV04208,1471 CJ,MAARSSEN,NL,,,,35,24,1000.0,
LEV01817,7766 AA,KORTGENE,NL,9743 AJ,,NL,6,,1000.0,DALHU001
ISOLE001,9930 AC,PURMEREND,NL,,VOLLENHOVE,NL,2,22,1000.0,LEV02768
ARRIV005,2600 GB,Almere,NL,3044 BA,KOUDEKERK A/D RIJN,NL,,,1000.0,OVERB003
LEV04044,4706 PJ,VRIEZENVEEN,,,ALPHEN AAN DEN RIJN,NL,3199,37,,
TRACK004,7731 SM,DRUNEN,NL,3992 LL,,NL,99,4,1000.0,HYDRO006
PAPYR001,9400 AA,EDE,NL,5233 ED,VELP (NBR),NL,,31,1000.0,BMZXX001
OUTDO001,6245 KG,AMERSFOORT,NL,6014 CA,DEN HAAG,NL,1025,172-178,1000.0,RECOX001
TMCNE001,3542 AK,WINSCHOTEN,NL,,ALPHEN A/D RIJN,NL,39,62g,,LEV03976
ROCKW001,2003 RR,AMSTERDAM,,3047 BB,TILBURG,NL,,800,1000.0,LEV00940
LEV00413,3503 PA,ENSCHEDE,NL,,PURMEREND,NL,129,1,1000.0,ELEQX001
ZARGE002,1094 PW,ZWIJNDRECHT,NL,1060 JA,HENGELO,NL,,53,,NSECU001
MOSTX004,7943 HJ,ALMELO,NL,4264 KG,HATTEM,NL,112,40,,FABOR012
NSMAX005,6827 BK,DOETINCHEM,NL,2952 DD,GRONINGEN,NL,15,612,1000.0,LEV03922
RAVES003,533  AC,HENGELO,NL,,HEERENVEEN,,4,12,,VISSE034
BELPA001,2840 AB,VELP (NB),NL,,NIJMEGEN,,330,21,,BTCIN001
LEV03551,7150 AA,WIJK BIJ DUURSTEDE,,3542 CN,NIEUWEGEIN,,4,30,1000.0,RENSX003
BOELS052,2616BB,ZWOLLE,NL,3847 LG,UTRECHT,NL,7158,1,1000.0,LEV03042
CENTR025,5060 AE,AMSTERDAM,,7051 DK,,NL,2,1,1000.0,MENNE005
BUSXX002,7051 DK,ZWIJNDRECHT,NL,1046 BK,SITTARD,,122,15E,1000.0,BRON-003
RELUT002,5280 AA,SCHIPHOL,NL,3860 BC,EDE,NL,6033,4,1000.0,SWECO003
VIALI003,2800 AV,SOEST,NL,3029 AR,VIANEN,NL,17,21,,LEV03355
MEERX006,3533 JB,DRIEBERGEN,NL,3316 GS,UDEN,NL,11,,1000.0,INGXX002
VELDT003,5151 DH,MAARSSEN,NL,1019 AZ,ODIJK,,3,30F,1000.0,ONSIG001
PREWE001,3825 BT,DEVENTER,NL,,,NL,131,31,1000.0,LEYSX002
WIENE001,7570 AJ,DEVENTER,NL,7418 CS,,NL,1,11,1000.0,PONTM005
LEV00643,1500 EA,Maarssen,NL,3542 DA,BREDA,NL,20,48,1000.0,REXEL002
STRPB001,3011 ZC,ZWIJNDRECHT,NL,4507 DA,,,187,1,,CONDA001
STROB001,2280 AB,Dresden,NL,3417 XJ,TERSCHUUR,,59,23,1000.0,LEV03241
BOELS022,3991 CD,Ridderkerk,NL,,GELEEN,NL,173,7,1000.0,LEV03741
DEKRA002,7559 SP,RIDDERKERK,NL,,EINDHOVEN,NL,1025,51,1000.0,MILLI001
BOSEL001,7634 PP,HOOFDDORP,,,,NL,,4,1000.0,HYDRO007
SPREK001,2408 AL,RAALTE,NL,3543 MA,HARDERWIJK,,1025,1,1000.0,DRONK004
ORIGI001,3606 AS,WOERDEN,NL,5201 AW,TILBURG,NL,29,14,,
VOSSL004,1520 AE,SPAARNDAM,,6163 JL,,NL,1025,57,,AHORN001
KOKSA001,2841 LZ,LEEK,NL,4741 TV,TWELLO,,12,5,1000.0,MAXIM001
KUHNE001,2807 CC,ZOETERMEER,NL,7336 AR,UTRECHT,,16068,,,VISSE023
AABUS001,1540 AC,BREDA,NL,1391 JD,,NL,10,2,1000.0,LEV03550
RECOR003,7302 HG,NIJMEGEN,NL,7205 AS,KRIMPEN AAN DE IJSSEL,,354,1,1000.0,LEV04234
LEV03968,3501 DD,UTRECHT,NL,5223 AA,ELBURG,NL,1144,97c,1000.0,DIGIT002
LITHX001,3300 AK,CAPELLE AD IJSSEL,NL,7701 SH,DEN HAAG,NL,,40,1000.0,KOOIK002
LEV03420,3781 NM,ELSLOO,,7418 EX,RAALTE,NL,6,29,1000.0,ZADOR001
LEV00812,3800 GB,MUIDERBERG,NL,4004 LK,OLDENZAAL,NL,,,1000.0,LEV04008
MECNO001,3442 AE,AMSTELVEEN,NL,1013 LC,,NL,740,,,ETELE001
TOPTE001,5916 NX,BABBERICH,NL,3316 BG,OUDENBOSCH,NL,54,129,1000.0,VAART001
NEXES002,3504 AC,ROGAT,NL,3641 SK,UTRECHT,NL,15,800,1000.0,YEART002
LEV04196,2312 NP,ECHT,NL,,HARDERWIJK,NL,119,37,1000.0,MULTI020
RASEN002,9411 XN,WAALWIJK,NL,1446 TT,KERKRADE,NL,76,63,,NOEBE001
ID310002,7559 PJ,BREUKELEN,,2541 RV,AMERSFOORT,NL,410,26,1000.0,ROLLE003
IGUSX001,6361 HC,VEEN,NL,3815 LZ,,NL,3,21,1000.0,LEV04025
LEV00139,7575 BB,BOXTEL,,3317 DD,OUDE TONGE,,160,512,1000.0,
RAVEC001,6114 BR,DORDRECHT,NL,,BREDA,,19,,1000.0,BOELS007
TASUR002,3352 AR,WAALRE,NL,5232 BC,WERKENDAM,,5059,7,1000.0,VERHE004
DAHVO001,2064 XL,SOEST,NL,,BREDA,,206,144,1000.0,STERK007
SEARC003,2180 AB,OSS,NL,5928 NB,,NL,7086,,1000.0,
VLIET015,7480 AA,HAARLEM,NL,7442 DA,OUDERKERK A/D AMSTEL,NL,187,9,1000.0,RAILP002
CHUBB008,3465 ZG,APELDOORN,NL,,SOEST,NL,A40a,,1000.0,REBOX001
BAKKE002,2909 LC,Nuremberg,NL,,GRONINGEN,NL,31,9c,1000.0,TULLE001
SWANE001,8017 JD,Nootdorp,NL,,,NL,333,37,1000.0,LEV04042
LEV00747,3882 NH,OOSTERHOUT,NL,7551 AM,,NL,130,,1000.0,FILTE001
HUISM012,3600 BA,Diemen,NL,9411 XN,UDEN,,6666,2,,DIJKX002
SOLAR001,6221 BT,HORST,,2613 RW,APELDOORN,NL,2896,500,1000.0,COLTX001
BOMIJ001,2851 EZ,NIEUWLAND,NL,3511 BP,VEEN,NL,,44,1000.0,BEAMH001
LEV04095,6181 MA,VIANEN,,6546 BB,HENGELO,NL,1618,120,,AXIAN001
POLOM001,6367 ZG,UTRECHT,,,ALMELO,NL,,27,1000.0,CHAME001
NIJWA002,3800 GE,SOMEREN,NL,1976 CM,DEVENTER,NL,262,9d,1000.0,HOEFL001
BATEN003,3583 TC,UTRECHT,NL,3449 HE,MIDDELBURG,,4,3,1000.0,SLUIS003
LEV03937,6136 GV,ALKMAAR,NL,2411 ND,GELDERMALSEN,NL,,26,1000.0,MOLEN013
ROVCT001,3606 AS,NOORDWOLDE,NL,2660 AA,ZEEWOLDE,NL,,7,1000.0,TNOXX007
SWECO004,3565 AV,Hendrik ido Ambacht,,2651 BC,UTRECHT,NL,717,4,1000.0,LEV02819
SUIJL001,2809 PG,RIJNSBURG,NL,3410 CB,BREDA,NL,19,316B,,KLEIN023
LIFTI001,6666 LS,HUISSELING,NL,5301 LB,CULEMBORG,NL,123,,1000.0,LEV04107
LEV03189,6202 VB,HENGELO,NL,4003 AS,MOLENSCHOT,NL,42A,,1000.0,CALIS001
STOOP003,1112 TB,VEENENDAAL,NL,8651 ER,SNEEK,NL,12,92,1000.0,ALIEN001
HERST001,3500 GW,DORDRECHT,NL,,APELDOORN,NL,27,,1000.0,WCCXX001
LEV02317,6921 GX,ZWOLLE,,6545 AB,,NL,2,26,1000.0,MAXGR003
TOILE002,3235 XE,PAPENDRECHT,NL,1180 AS,WIJCHEN,NL,5c/d,7,1000.0,SWECO001
REXEL008,4130 EC,NOORD-SCHARWOUDE,NL,3364 BE,,NL,26,190,1000.0,IPARX001
AKNXX001,1213 TL,NIJVERDAL,NL,3045 PD,LEEUWARDEN,NL,69,2,,ECOPO001
BROOD004,9701 BD,VELDHOVEN,NL,,AMERSFOORT,NL,7-Nov,2,1000.0,ARTXX002
BINSB001,7772 AZ,DELFT,NL,,s HERTOGENBOSCH,NL,,7002,1000.0,SIGNT001
DOORN007,3534 AP,CAPELLE A/D IJSSEL,NL,,,NL,36,4bis,1000.0,HBSGR001
ALSTO009,7131 AA,WEESP,NL,3100 AE,SOEST,NL,15,15,,ASTXX001
EMTEC001,7902 LM,DORDRECHT,,,WEERT,NL,8055,35G,1000.0,BULTE004
LEV00607,6951 CP,UTRECHT,NL,6681 LN,"""S-HERTOGENBOSCH",NL,,2,1000.0,STOFB001
LEV02672,4824 AB,UTRECHT,NL,7202 CP,BOXTEL,NL,,47,,BOSOX001
KMTXX001,3007 MA,METEREN,NL,4251 XG,KERKRADE,NL,150,381-387,1000.0,LEV00074
VENKO001,5430 AB,DELFT,NL,6102 RJ,NOORDELOOS,NL,8,,1000.0,CONVO002
BIJLS005,6500 AB,SITTARD,,1382 GT,,NL,,23,1000.0,LEV03104
SICKB001,2511 BW,ENSCHEDE,NL,,GORINCHEM,NL,4130,1,,CERVO001
LEV02850,3600 BA,EUROPOORT,NL,3315 AR,ARNHEM,NL,2080,4-Dec,1000.0,QUMEY001
BLOMX003,7351 AS,EINDHOVEN,,3851 ST,OCHTEN,,206,72,1000.0,PONTM002
LEV03910,1440 AT,UTRECHT,NL,,,NL,35,60 3/4,1000.0,FABOR003
WORKX006,3500 GM,ZWIJNDRECHT,NL,,CAPELLE AAN DEN IJSSEL,NL,40,,1000.0,LEV03458
LEV00912,2650 AA,MAASTRICHT,NL,5384 TK,LIMBRICHT,NL,45,141a,,KONEX002
JONGE012,3260 BB,ZUTPHEN,NL,2801 DG,,NL,5 E,53,1000.0,BOSXX022
KAHOU001,3353 CV,HAARLEM,NL,8071 TT,GELEEN,NL,81,55,1000.0,LEV04101
NEUVE001,6900 AA,ENSCHEDE,NL,4817 BL,SITTARD,NL,3558,3,1000.0,EATON002
HOEVE004,4817 BL,BEVERWIJK,NL,,MAARSSEN,NL,29,31,1000.0,LEV03761
MOMIC001,4651 XA,STELLENDAM,NL,,OUDEWATER,NL,,..,1000.0,ADHET001
LEV00872,2160 AD,Rijswijk,,7201 CG,NIJKERK,NL,11,2,1000.0,SCHNE004
C2IBU001,7609 RG,Arnhem,NL,,HENGELO,NL,1192,,1000.0,JONGX023
STILL001,2740 AD,VIANEN,,1633 DL,ROERMOND,NL,12,223b,1000.0,EEKIN001
LEV03661,6161 AG,PURMEREND,NL,3861 RG,WAARDENBURG,NL,39,7-Nov,1000.0,DIJKA001
RAABK002,3330 AE,HUIZEN,NL,4818 CP,MEPPEL,NL,687,45,1000.0,PARTS002
SRWES001,7600 AH,LEEUWARDEN,NL,6114 KV,S-HERTOGENBOSCH,NL,1c,Oct-14,1000.0,DAANX001
GDJXX001,5932 VX,HENGELO,NL,,,,5,12,1000.0,CENTR025
ELDON001,1946 RG,Amsterdam,,3198 LS,STEGEREN,,23,5,1000.0,LEV03885
FUHLE001,3200 AP,PURMEREND,NL,,,,,,,WORME001
INGER003,1045 AC,Sittard,NL,6681 LN,CASTRICUM,NL,300,12,1000.0,PRACT002
LEV02234,5384 ZG,VROOMSHOOP,NL,1095 GL,ENSCHEDE,NL,21-20,64,1000.0,LEV04143
HMSXX001,3511 AC,BARNEVELD,NL,,ROTTERDAM,NL,,157,,SULZE001
FABOR023,3155 EJ,MAARSSEN,NL,7554 TS,BREDA,,110,38,1000.0,GRUND002
5050,1704 RH,SCHOORL,NL,7591 HG,EDE,NL,,,1000.0,LEV00590
BOOME001,7223 BT,HOUTEN,,,MAARSBERGEN,NL,,2,1000.0,DISTR004
RHEEX002,3364 DG,DEN HAAG,NL,,,NL,1794,,1000.0,MOMIC001
LEV03987,3800 AW,VOORHOUT,NL,6245 EH,NIJVERDAL,NL,28,25-27,1000.0,ALPHE002
WINNE001,9403 AB,SCHAGEN,NL,1782 XE,DEN BOSCH,NL,84D,32,1000.0,WITTE016
INNOV004,2582 BA,MAASLAND,NL,3762 EC,AMSTERDAM,NL,202,2,1000.0,TRAFF004
LEV03287,9703 LP,TIEL,NL,7317 BD,VEENENDAAL,,24,,1000.0,LAMAC001
SMART007,7547 TC,Amsterdam,NL,1013 BC,,NL,1062,4,1000.0,LEV04139
SENSO003,1520 AG,Rotterdam,NL,1723 HX,ROTTERDAM,NL,42,9,1000.0,PARTS003
FIETE001,3602 AL,SINT. WILLEBRORD,NL,3439 NS,ALMERE,NL,,100,1000.0,MASTX001
LEV02574,1812 RC,HENGELO,,9243 SC,HENGELO,NL,38,,1000.0,HERST002
BIEMO001,2341 BV,ROTTERDAM,NL,3903 LV,ARNHEM,,,5,1000.0,GIERX001
LUIJT001,3502 HB,JOURE,,,VEENENDAAL,NL,,2,1000.0,LEV00837
AUTOP001,8171 MD,LUTJEGAST,NL,3791 PG,,NL,,15,1000.0,BATTX001
LEV03781,3130 AD,ALMERE,NL,7323 BA,WEESP,NL,20255,18,,SILVE003
SITEC001,7460 AA,VIANEN,NL,6800 AK,,NL,11,10b,,WITTE013
KERAF001,6731 AB,ZEVENAAR,NL,3755 NP,,NL,41,16,1000.0,INFRA003
HEUVE018,6401 DG,VOORBURG,NL,,TWELLO,NL,,7,1000.0,VOLVO002
R2BXX001,9243 SC,S HERTOGENBOSCH,NL,9723 BT,,NL,251,400,1000.0,KARCH002
GLAST006,2964 ZG,WERKENDAM,,,AMERSFOORT,NL,25,2,1000.0,LEV03495
GEELR001,5048 CG,HOORN,,3641 SR,GOUDA,NL,625,4,,VELDE006
ERICO001,5015 BM,TILBURG,NL,3088 HD,BREUKELEN,,,189a,1000.0,LEV03632
BECKE005,7200 AB,HORST,NL,,IJMUIDEN,NL,9356,,1000.0,LEV00596
LEV04014,3533 JA,NIEUWKUIJK,,D-80336,TILBURG,NL,190,52,1000.0,PARKE002
LEV03898,1101 AE,HOOFDDORP,NL,7333 PA,ZUTPHEN,NL,,6,1000.0,LEV00140
COMPL003,5400 AA,MAARSSEN,NL,4104 BB,,,,49,1000.0,PTCSX001
SCHOL012,9700 AC,S HERTOGENBOSCH,NL,,AMSTERDAM,NL,29,1,1000.0,SWINK001
VALPR001,3600 BA,UITHOORN,NL,8601 VA,VLEUTEN,NL,21,35,1000.0,LEV03944
1M2MX001,4900 CH,HEERJANSDAM,NL,3840 AK,RIJSENHOUT,,,230,1000.0,LEV00139
NIEUW025,1270 AC,Alblasserdam,NL,,UTRECHT,NL,19,1,,KRAUS002
HEIDE004,4797 SN,HENGELO OV,,2901 PA,WINTERSWIJK,NL,666,218,,KADAS006
LEV04237,1430 BC,AMSTELVEEN,NL,3412 KH,TERNEUZEN,NL,233,,1000.0,LEV02966
VERGU003,7333 NP,MAARSSEN,,2803 MC,BREDA,NL,3,1,1000.0,BB2VA001
AMREC001,4700 AE,BRUCHT,NL,6677 PS,PURMEREND,NL,31,157a,1000.0,GERIM001
5820,8471 XE,Eindhoven,NL,3565 AR,BREDA,NL,,,1000.0,STREA001
MENNE001,3371 JL,VLISSINGEN,NL,6136 KR,HARMELEN,,1077,26,1000.0,LEV00377
ARAMS001,7783 ZG,ZOETERMEER,NL,2583 DL,MIJDRECHT,NL,92,88,1000.0,BOOGE002
DUTCH006,1910 AA,UTRECHT,NL,,BREUKELEN,NL,104,22,1000.0,NOVEN001
SIKKE004,1500 ED,MAARSSEN,NL,5482 NM,LEUSDEN,NL,1025,,1000.0,KWSIN004
EURAI001,6219 PG,ROTTERDAM,NL,6941 DL,NIEUWKUIJK,NL,,210,1000.0,RAILF001
BAMCO002,9765 ZH,MAARSSEN,NL,2908 LC,,NL,19172,60,,URGEN001
KRUIZ002,4841 KC,BUNNIK,,2627 AN,WAALWIJK,NL,1458,29,1000.0,HEYEN001
101SO001,1391 JD,RAAMSDONKSVEER,NL,3931 JJ,RUURLO,NL,3,110,1000.0,VUGHT003
EUROP024,6216 PP,Ridderkerk,NL,3079 VA,,NL,1105,20,,HEALT002
ELJES002,7556 AG,TEGELEN,,1362 JL,ZAANDAM,NL,29,,1000.0,HEERE008
LEV03356,5347 KG,TWELLO,,7943 HJ,DRUNEN,NL,1025,4,1000.0,BOANX001
TRANS007,6503 GG,APELDOORN,NL,7523 ND,,NL,28501,40,,PERFO003
REKOS001,3817 BA,ALPHEN AAN DEN RIJN,,9600 AG,COEVORDEN,NL,20,8,1000.0,SPIBA001
TIMME014,3008 HB,NIJVERDAL,,,NIEUWEGEIN,NL,36,182,1000.0,LEV00260
KOOYX002,3430 EA,NIJKERK,NL,7317 AP,ROTTERDAM,NL,,,1000.0,SPIEX001
GEOTR001,2650 AA,HOOFDDORP,NL,3534 BK,NIJVERDAL,NL,241,2,1000.0,LEV03237
LEV04227,7557 GE,HETEREN,NL,7463 PL,RIJSSEN,NL,,9,,JAREM001
OUDTH001,7671 NE,ENSCHEDE.,NL,3500 GM,NEDERWEERT,NL,1086,60,1000.0,WITTI001
PONTM005,8150 AA,KÖLLEDA,NL,,MAASBREE,NL,50,,1000.0,ENEXI005
SAFEX001,3011 TX,AMSTERDAM,NL,2031 CN,,NL,1020,1,1000.0,LEV04154
ABCLI001,7622 AC,SITTARD,NL,7683 AW,DEVENTER,NL,5042,103,1000.0,BRAMM003
A-REA001,5902 RA,HEEMSKERK,,,S-HERTOGENBOSCH,NL,25,,1000.0,KONIN010
FLUIC001,3301 DB,LEIDEN,NL,7311 PP,UTRECHT,NL,8,17,1000.0,RENES003
SANTO002,3341 LT,SASSENHEIM,,1382 KB,HAAKSBERGEN,NL,1485,,1000.0,MDBXX001
CRUXI001,8701 G,SCHIEDAM,NL,5657 EN,HATTERSHEIM,NL,,,1000.0,LEV00944
ROTTE021,5300 AH,Waardenburg,NL,6135 KG,,NL,,132,,BEEKM001
REDXX001,2665 PC,HELMOND,NL,2718 SX,UTRECHT,NL,38,42,1000.0,KOREN004
TMXXX002,3900 AE,FRANEKER,NL,....,OLDEBROEK,NL,12s,5,1000.0,PILZX001
JANSS037,3800 GG,VLISSINGEN,NL,,RAAMSDONKSVEER,NL,,,1000.0,HEIDE011
RHINE001,1185 DC,BRANDWIJK,,9723 BC,HUIZEN,,8,2927,1000.0,LIAND003
NANNO001,2400 AE,PURMEREND,NL,6921 HZ,BARENDRECHT,NL,3042,2,1000.0,HRTRA001
CENDO001,6262 NB,BEST,NL,4243 JT,DE MEERN,NL,41,131a,,EGMON003
KLARE004,2741 PG,AMSTERDAM,NL,5170 AA,HARDENBERG,NL,,,1000.0,PIERI001
MSEME001,4153 ZG,DEN HAAG,NL,3800 GG,,NL,52-E,,1000.0,LEV00741
