unknown,postcode,city,house_number
9290673149.0,3255 XB,ALMERE,458
12498614263.0,3063 BZ,NIJKERK,5
13076680042.0,4818 GM,AMSTELVEEN,3
13454679920.0,8271 XG,ALMERE,8
10448677725.0,3452 MB,GOUDA,71
9300623815.0,2563 RV,BREUKELEN,320
9953680955.0,1066 XT,AMSTERDAM,4
8111669811.0,1401 AV,ZUTPHEN,33
9992662610.0,1336 AP,RAAMSDONKSVEER,1
9396680830.0,2024 KH,DE MEERN,28
11301669774.0,5616 BT,MOORDRECHT,624
12095676939.0,3059 PS,AMSTERDAM,268
9548680959.0,2315 EB,AMSTERDAM,14
8671641876.0,2991 WV,AMSTERDAM,77
8322624724.0,3055 WC,AMSTELVEEN,53
13457668831.0,3604 DB,DIEMEN,447
9093628224.0,1082 JB,AMSTELVEEN,9
8596681025.0,3831 JC,AMSTELVEEN,14
12741414077.0,1503 JD,AMSTERDAM,121
10152667438.0,1054 JW,ROCKANJE,23
12335670107.0,1072 SL,AMSTERDAM,13
12536623032.0,3401 DC,SINT PANCRAS,6
8328679444.0,5615 BJ,AMSTERDAM,18
8922673843.0,1073 SW,HAZERSWOUDE-RIJNDIJK,88
8354673780.0,4824 BC,AMSTERDAM,9
10677679820.0,1078 MK,ZEEWOLDE,5
11786664669.0,3755 HM,VOORBURG,72
8619673970.0,1326 CT,ROTTERDAM,47
12795680425.0,6641 LH,UTRECHT,70
12492668637.0,8919 BG,AMSTERDAM,191
10219669685.0,2025 VB,AMSTERDAM,65
8192680725.0,3331 SZ,ROSMALEN,68
9172642322.0,3511 HC,AMERSFOORT,11
11652671148.0,3024 EN,ASSENDELFT,12
9577680085.0,2805 VX,UTRECHT,100
11352642094.0,2901 KC,SCHAGEN,84
10768663643.0,6604 AT,AMSTERDAM,34
9771624219.0,1277 BP,NOOTDORP,2
8841667261.0,3079 PK,AMSTELVEEN,55
12804679712.0,3826 AV,ARNHEM,16
8574642345.0,3074 RH,PURMEREND,30
9282640202.0,3065 AE,ARNHEM,10
8334679659.0,6321 RA,AMSTERDAM,190
8021651364.0,5014 NC,RIDDERKERK,33
11269680832.0,3063 TC,ROTTERDAM,48
8918679222.0,3011 KT,DELWIJNEN,59
11566669781.0,2742 EW,AMSTERDAM,198
10680678165.0,5037 AJ,HOOFDDORP,3
8537680949.0,1072 CV,ROTTERDAM,54
11627666834.0,3544 TR,ROTTERDAM,21
10922679906.0,3011 GM,AMSTERDAM,263
11804678825.0,1319 AH,AMSTERDAM,502
13188663984.0,1217 CM,GOOR,27
12116677616.0,1405 ED,AMSTERDAM,13
9560675828.0,1104 BC,KRIMPEN A/D IJSSEL,112
11212680201.0,3701 AH,HILVERSUM,3
10144674451.0,2181 LP,LAREN,113
10895679746.0,3841 BL,DE BILT,112
13521679964.0,1404 EJ,HOOGVLIET,49
12783677193.0,5951 BR,AMSTERDAM,107
8694662223.0,2691 XB,THOLEN,140
11595667558.0,7411 BP,ROTTERDAM,1
10821664976.0,2025 DN,HELMOND,33
13600679927.0,3353 SJ,'S-GRAVENHAGE,4
10380678375.0,2691 CR,ZOETERMEER,12
11140642647.0,2906 RK,DE KWAKEL,21
9413679734.0,1834 AR,VOORBURG,216
12382676856.0,2771 DA,BAVEL,247
10075678361.0,2761 LL,LENT,55
11384672907.0,2553 EH,EINDHOVEN,32
8702624172.0,3402 PG,OUDE MOLEN,17
13166640481.0,1965 BK,BLITTERSWIJCK,78
12570651873.0,5631 DA,AMSTERDAM,62
10977640034.0,1687 BA,SINT-OEDENRODE,32
12122680245.0,6812 BB,AMSTERDAM,36
12474628244.0,3314 ZN,VREELAND,14
11794670641.0,6225 KL,AMSTERDAM,24
8934120049.0,3061 HB,ROTTERDAM,44
12144680781.0,1068 ZZ,LEIDEN,8
8367621843.0,4624 EX,AMSTERDAM,62
9180675804.0,2595 BR,UTRECHT,51
9536676763.0,3013 AL,HOOFDDORP,8
8601666643.0,3053 GT,HEEMSKERK,99
11159680862.0,3511 MN,HALSTEREN,107
12844642216.0,1401 AL,AMSTERDAM,6
9756679582.0,1274 GC,LEIDEN,10
9963677363.0,1072 SE,VELDHOVEN,11
12819679490.0,5975 VP,UTRECHT,13
12354670942.0,3318 JH,AMSTERDAM,48
9391678733.0,1102 VP,LEIDEN,22
11687678116.0,3721 CD,OEGSTGEEST,259
12374670265.0,4617 JC,PURMEREND,150
13211664732.0,1391 HM,UTRECHT,10
13005676736.0,2729 AW,UTRECHT,52
12495651446.0,2042 AG,UTRECHT,21
8615668554.0,1423 RV,AMSTERDAM,226
11322679633.0,1521 DT,ROTTERDAM,65
10038678526.0,1015 GL,EERSEL,41
11895661766.0,3772 ZV,ROTTERDAM,40
9382678847.0,1072 CX,'S-GRAVENHAGE,143
10515664957.0,2312 XR,AMSTERDAM,203
12720661614.0,3708 BJ,DOORWERTH,12
11767665106.0,1448 RB,OSSENDRECHT,44
11357669710.0,3281 KS,UTRECHT,23
11398677254.0,2554 AV,ROTTERDAM,17
9523669641.0,5652 NM,RAAMSDONKSVEER,40
8046675150.0,4812 EH,BUGGENUM,71
9617677603.0,1121 LP,GRONINGEN,22
8163665778.0,3055 NJ,GRONINGEN,166
12695676313.0,5017 KD,'S-HERTOGENBOSCH,12
8920667393.0,4942 EG,MONNICKENDAM,2
11448669441.0,1073 NC,EEMNES,310
12939680791.0,3401 WC,AMSTELVEEN,12
9793665404.0,3571 AA,AMSTERDAM,32
8571678551.0,1087 DR,AMSTERDAM,254
12416679904.0,2941 SJ,BARENDRECHT,117
11964662735.0,1068 CB,ROTTERDAM,67
8521672937.0,2202 KN,AMSTERDAM,9
9487664626.0,3032 VG,VLEUTEN,83
12900665024.0,9679 KA,NIEUWEGEIN,1
12423679365.0,1191 JL,PUTTEN,12
9720651834.0,1432 MG,AMSTERDAM,213
9971680945.0,3071 JX,GRONINGEN,48
8190670958.0,3024 XG,AMSTERDAM,4
9913668667.0,4813 ED,MAARSSEN,14
13493677801.0,1017 ZL,AMSTERDAM,67
8380664757.0,1902 NW,DELFZIJL,108
12935677458.0,5447 PD,DELFT,28
11054679340.0,2353 DP,BORCULO,93
11034617966.0,3065 PA,HELLEVOETSLUIS,85
9177665179.0,1182 JP,WOUDENBERG,7
11870667772.0,1017 TN,DE BILT,70
11873680845.0,2016 BK,AMSTERDAM,26
10404678009.0,3024 BM,'S-GRAVENHAGE,37
8404669865.0,3011 JG,AMSTERDAM,10
12925664771.0,6027 NB,ALMERE,80
13539679876.0,3824 WN,LAREN,160
13317668260.0,3572 NK,AMSTERDAM,26
8151675233.0,3031 EP,BILTHOVEN,10
10331665874.0,1055 CH,AMSTERDAM,2
10252662873.0,1068 MS,AMSTERDAM,32
13232665817.0,1077 BW,'S-GRAVENHAGE,7
10246662275.0,3066 JC,AMSTERDAM,852
13213641530.0,1433 KC,UTRECHT,242
9309676398.0,3055 LB,BREDA,19
10337674018.0,3454 GS,GELSELAAR,168
8798671535.0,2023 EC,ROTTERDAM,95
11446667598.0,2102 KL,UTRECHT,17
11495676820.0,1073 GJ,BARNEVELD,26
10509660623.0,3162 TC,AMSTERDAM,3
10384628190.0,3065 WB,TILBURG,18
12062622851.0,1097 HM,UTRECHT,205
10501677514.0,8012 VB,AMSTERDAM,172
8557640468.0,1071 NG,ROTTERDAM,126
10200629471.0,4835 EM,KAMPEN,15
10753666078.0,2743 LK,KROMMENIE,113
9124553042.0,1076 CK,AMSTERDAM,28
11701674023.0,1404 AD,BILTHOVEN,15
13465679929.0,1094 LC,ALMERE,6
13485679830.0,3063 BV,HOOFDDORP,28
12001680176.0,3333 GD,AMSTELVEEN,52
9319668177.0,3033 GP,SASSENHEIM,213
11154640447.0,4818 TG,NIEUWEGEIN,12
10178673813.0,2224 RT,HAARLEM,19
12841640541.0,1052 TZ,AMSTERDAM,94
9353641685.0,3451 HV,VOORSCHOTEN,29
11887651070.0,3075 NL,AMSTERDAM,362
12850668425.0,3061 KG,NIJMEGEN,10
12123680742.0,2553 HP,AMSTERDAM,33
9446679364.0,5612 DP,THOLEN,86
10954669198.0,7711 CT,ULVENHOUT,86
9689666148.0,3011 RS,LEIDEN,159
10063679358.0,2041 KJ,UTRECHT,14
11104661033.0,4731 HC,ROTTERDAM,46
8872671027.0,1058 AB,HENDRIK IDO AMBACHT,254
12452666385.0,3111 BT,UTRECHT,183
11459678878.0,1521 SR,ROTTERDAM,398
8598670701.0,1113 KG,BOSKOOP,31
12518668258.0,2355 BG,AMSTERDAM,16
9343674625.0,1097 DH,GOUDA,36
8055678350.0,2243 GP,OPIJNEN,38
11720679783.0,3448 GC,HELLEVOETSLUIS,88
8991666704.0,5018 CX,TILBURG,10
12942674265.0,2225 JL,HAARLEM,2
8453676215.0,9717 GH,PUTTERSHOEK,310
12857675653.0,3511 NT,WEESP,15
13553671441.0,1057 VB,LAREN,98
12917670056.0,7213 TE,ALMERE,11
8432679226.0,2912 AB,ROTTERDAM,94
11869666822.0,2665 HK,AMSTERDAM,3
12471679457.0,5658 EB,AMSTERDAM,10
8979676554.0,8043 CL,DEN HELDER,48
12826666046.0,1012 CL,ENSCHEDE,67
8270676570.0,1071 MB,DE BILT,50
10931623286.0,1261 KD,ROTTERDAM,19
13047676858.0,3012 GV,'S-GRAVENHAGE,19
8717676655.0,2313 HH,AMSTERDAM,29
9281680835.0,1073 PX,NUNSPEET,1
9915670068.0,3441 AS,HAARLEM,240
10190678428.0,6191 XE,AMSTERDAM,83
9908651528.0,1079 BT,AMSTERDAM,67
8402641640.0,3023 XK,AMSTERDAM,102
8105622980.0,3991 LG,DEN DUNGEN,99
12241341215.0,6718 GH,HOUTEN,135
10260663641.0,2012 MH,SASSENHEIM,8
12002679649.0,1024 HM,ROTTERDAM,50
9355680600.0,3012 AK,AMERSFOORT,6
10939669640.0,1689 CP,IJSSELSTEIN,15
9593629629.0,3052 HC,AMSTERDAM,225
11500672850.0,3071 AZ,AMSTERDAM,40
10184676973.0,1058 EH,BARENDRECHT,32
10936676097.0,1066 KB,CAPELLE AAN DE IJSSEL,10
10956675330.0,3583 HB,BERGEN OP ZOOM,80
9601679623.0,1562 RG,DE MEERN,37
8793612017.0,1072 SL,HENGEVELDE,208
11374664939.0,3573 AH,GEMONDE,206
10934678086.0,3251 CE,VOORTHUIZEN,106
9952679967.0,9721 RS,BARNEVELD,370
9043677593.0,2993 PP,UTRECHT,174
12678668755.0,3059 SE,AMSTERDAM,43
10291667168.0,1068 XJ,HAARLEMMERLIEDE,1
9131680863.0,1055 CP,`S-GRAVENHAGE,1
10486678589.0,3034 WB,MAARSSEN,31
10653611032.0,2821 ZA,BADHOEVEDORP,227
8284676070.0,1078 HW,AMSTELVEEN,138
11825681067.0,1054 TN,BREDA,391
11488617187.0,1075 EK,HOUTEN,92
12190669572.0,1441 PV,WEERT,81
10608664579.0,3543 ED,CAPELLE AAN DEN IJSSEL,2
10894679519.0,6865 ET,UGCHELEN,52
11993679645.0,3843 XP,STEENWIJK,291
10926625731.0,2841 PE,UITHOORN,57
9401676664.0,3031 CG,UTRECHT,842
8332679136.0,1841 GV,AMSTERDAM,89
9169674983.0,1171 TG,KOOG AAN DE ZAAN,555
12980675161.0,1072 TG,AMSTERDAM,3
11907680061.0,3452 CC,PUTTEN,8
12571651873.0,4131 GT,WADDINXVEEN,23
8317680281.0,3069 ZJ,AMSTERDAM,21
8152650517.0,4116 CJ,AMSTERDAM,1
12365667143.0,3601 EK,AMSTERDAM,54
9854679593.0,1081 CB,ZAANDAM,28
12645669003.0,2582 XN,ROTTERDAM,350
8274651845.0,1825 GT,HAARLEM,36
9035680752.0,1422 CM,KAMPEN,41
11953677080.0,5025 EW,ASSENDELFT,51
11769680411.0,5682 CE,ZANDVOORT,112
13335664801.0,1076 KT,ST. OEDENRODE,119
13609679900.0,3318 VA,APELDOORN,5
12412676324.0,3532 EE,DEURNE,65
9012665093.0,2275 EE,AMSTERDAM,11
8625671738.0,1018 GD,KRIMPEN AAN DEN IJSSEL,130
9070627025.0,3021 AN,ZEVENHUIZEN,6
10128624663.0,3112 AP,WARMENHUIZEN,30
13614679967.0,7553 HS,BECKUM,31
12210668871.0,3941 DG,RIDDERKERK,62
8568676147.0,1321 TP,KRIMPEN A/D IJSSEL,38
8720679761.0,1131 CX,AMSTERDAM,46
10049669475.0,1326 GS,ROSMALEN,95
13240680913.0,3297 AX,HOOFDDORP,53
13264676381.0,1333 ZA,UTRECHT,136
11865680433.0,1113 EC,UTRECHT,34
12301664381.0,8232 MA,ALMERE,30
10245623366.0,3526 RE,UTRECHT,53
8250671017.0,1185 DD,NIJMEGEN,84
11981642627.0,2907 EH,BREDA,113
11090612362.0,6161 CZ,'S-HERTOGENBOSCH,282
10568680834.0,2275 VC,BODEGRAVEN,55
11181663555.0,1319 GL,AMSTERDAM,7
9525670057.0,1053 XR,KAMPEN,11
13278676414.0,1567 GL,EMST,34
11855669149.0,5615 SJ,ROTTERDAM,63
9700669608.0,1060 SC,ALKMAAR,2
9611679631.0,2032 JA,ZWOLLE,36
11892680626.0,3065 WB,ROSMALEN,31
8134669701.0,1066 GG,ALMERE,1
9061615050.0,1107 KH,ZWIJNDRECHT,25
12669680852.0,3066 LC,AMSTERDAM,4
12968679672.0,8152 CB,BUSSUM,154
9425678481.0,2986 ND,UTRECHT,123
8454642084.0,8242 BG,ROTTERDAM,17
8084680780.0,3024 EB,HAARLEM,33
8753679301.0,1058 KH,OOSTZAAN,165
11749679804.0,1013 AX,AMSTERDAM,183
11219676064.0,2152 TE,AMSTERDAM,47
11010672829.0,3553 CM,BERKEL EN RODENRIJS,34
10942678502.0,1503 BS,BERGSCHENHOEK,9
10989671279.0,2034 LG,'S-GRAVENHAGE,2
13200677564.0,3432 GB,ALPHEN AAN DEN RIJN,46
8434662422.0,3522 EG,BREUKELEN,7
8633667324.0,3214 ER,HEERHUGOWAARD,44
9855679598.0,4834 CL,KAMPEN,35
8919680961.0,3034 XD,SCHIJNDEL,10
12733279080.0,6136 EL,CAPELLE AAN DEN IJSSEL,9
9781661360.0,1063 KX,MIDDENBEEMSTER,28
9580679614.0,3972 TV,HAARLEM,13
11840622456.0,1829 HV,RIJSWIJK,244
11014677575.0,1186 CG,HOORN,11
12299663780.0,3971 KZ,AMSTELVEEN,19
9938675521.0,2011 JW,BARENDRECHT,31
9903678321.0,3361 HR,ROTTERDAM,10
10673118060.0,3192 CA,ALMERE,87
11308675415.0,2593 CZ,DEVENTER,1144
11940678863.0,1058 XZ,NIJMEGEN,3
8440652074.0,1521 MV,HEILOO,174
13280674599.0,1056 JT,HOUTEN,27
10868672201.0,3402 EB,ELST,39
12107679170.0,2563 SE,UITGEEST,26
8076678872.0,2011 EV,HUIZEN,491
9208677360.0,3448 VM,ROTTERDAM,61
12119679777.0,2377 DC,HEEMSTEDE,29
9080650489.0,1079 EA,RHOON,55
9626623429.0,3891 CE,BUSSUM,21
9662677256.0,1326 AW,BERKEL EN RODENRIJS,17
8372680444.0,3991 RC,HARDENBERG,119
10422676561.0,3552 CL,UTRECHT,36
11859662089.0,5502 PW,APELDOORN,27
11634678741.0,2011 XB,AMSTERDAM,6
9069627025.0,1091 DN,AMSTERDAM,61
11643642151.0,3818 JN,AMSTERDAM,24
12861673372.0,2771 CM,ZWOLLE,49
9105680525.0,6373 TC,GOUDA,116
8764681006.0,1057 SN,BEST,1
10480667731.0,2202 AA,AMSTERDAM,10
8883679805.0,9722 NC,ROTTERDAM,48
8261667532.0,1051 LX,PIJNACKER,6
8608680630.0,2157 PT,AMSTERDAM,98
10929623145.0,1432 ES,AMERSFOORT,30
8722680982.0,8014 DH,AMSTERDAM,365
13442679919.0,3205 BD,UTRECHT,40
13059676476.0,3262 CR,ROTTERDAM,13
8417680127.0,1056 EB,ROTTERDAM,86
9259613808.0,1055 BP,HAARLEM,63
11283666671.0,3781 CE,ROTTERDAM,39
13055673974.0,2914 CK,LOOSDRECHT,152
10507674326.0,8085 BP,AMSTERDAM,25
13042680816.0,3513 CM,AMSTERDAM,4
9301664610.0,2994 CA,AMSTERDAM,36
10022266116.0,8043 LX,AMSTERDAM,50
13139627097.0,5611 PP,ZAANDAM,14
13136679819.0,1094 KW,ALMERE,78
10347676919.0,2012 RC,ROTTERDAM,121
9495677978.0,2902 XE,WAALWIJK,51
12947678640.0,3111 JS,BARENDRECHT,16
9768678955.0,1181 ZC,ROTTERDAM,44
11918651613.0,9493 TB,EINDHOVEN,3
10917664358.0,3723 KP,ROTTERDAM,78
12909640464.0,3083 SM,AMSTERDAM,1
13113628249.0,1508 AA,AMSTERDAM,10
9796679522.0,1055 NG,ZANDVOORT,31
12626651126.0,4906 EW,AMERSFOORT,35
8849661499.0,1222 NV,AMSTERDAM,83
13402676360.0,1829 XH,ZUNDERT,75
8029671732.0,2651 RL,SOEST,30
10793678204.0,3817 JP,RIJSSEN,151
9167641505.0,1017 NG,AMSTERDAM,24
10985680967.0,1824 GL,LEIDERDORP,53
11573671829.0,1082 JM,MEPPEL,6
11601679658.0,1077 VZ,NIEUWEGEIN,76
12160629385.0,1015 KW,AMSTERDAM,267
13093670165.0,1058 DE,RIDDERKERK,56
11306668602.0,2225 HC,ASSEN,1547
10151674936.0,3261 EL,AMSTERDAM,29
8253679528.0,2021 VD,BOXMEER,21
8481676979.0,1948 AR,AMSTERDAM,128
10332665874.0,5988 BK,ROTTERDAM,104
12531671634.0,1075 PA,HOUTEN,610
8917676239.0,6088 HW,VLEUTEN,27
8787661659.0,1433 WE,APELDOORN,86
8421564117.0,3514 TM,BREDA,12
10626678760.0,3063 BV,ROTTERDAM,46
9024669027.0,3555 BB,BEST,28
13366679190.0,3822 BX,BUSSUM,18
13090627632.0,5043 MJ,GORINCHEM,1
10733680553.0,3069 ZL,UTRECHT,42
11353640342.0,1018 KV,BREDA,27
11461679835.0,1077 HC,CAPELLE A/D IJSSEL,163
12437669115.0,3072 DB,HEEMSTEDE,40
11244623716.0,2552 PH,OISTERWIJK,78
10797673127.0,6932 BK,'S-HERTOGENBOSCH,69
9686680524.0,6442 BK,'S HERTOGENBOSCH,36
10322679690.0,5038 LB,ZWAAG,35
10852669463.0,3235 CK,UTRECHT,7
12033669406.0,3069 ZL,UTRECHT,9
9226679899.0,5038 KC,ZOETERMEER,26
13448679725.0,6003 BG,HOUTEN,65
13105651009.0,3523 TP,WOUDENBERG,9
9140680716.0,1567 JM,PURMEREND,7
13327679510.0,7313 CD,AMSTERDAM,42
12688677975.0,2912 CH,BREDA,144
8389628340.0,1067 CP,UTRECHT,60
11122612298.0,3042 CH,ZOETERMEER,86
10465667900.0,2071 RD,ZWIJNDRECHT,113
9750677515.0,2635 HJ,UTRECHT,3
11800612225.0,3581 XW,SPAARNDAM,173
11630667198.0,3605 GZ,STOMPETOREN,33
9366621958.0,4871 BS,WOERDEN,1
10375666038.0,3723 RD,AMSTERDAM,24
8485676350.0,6336 WR,LEIDEN,25
10421676348.0,1607 HN,'S-HERTOGENBOSCH,208
13487679731.0,1058 CC,GOUDA,100
8418680495.0,5223 LC,WARNSVELD,33
10713678247.0,1076 DW,HARDERWIJK,184
12345679209.0,3034 GD,HULSBERG,59
8505674187.0,1062 KS,DE BILT,94
12061625854.0,2331 BG,ROTTERDAM,118
9481666231.0,1052 WR,HILVERSUM,134
11889670170.0,1075 KJ,AMSTERDAM,123
13523679814.0,2585 PH,ROTTERDAM,5
13196621556.0,3863 VM,MUIDEN,43
11171664731.0,3027 TL,AMSTERDAM,36
12686668308.0,3281 RA,WASSENAAR,17
12594676921.0,2312 DD,ROTTERDAM,81
11151625172.0,1092 HC,AMSTERDAM,475
12808681004.0,2111 GL,SCHIJNDEL,76
11877628151.0,1098 EH,AMSTERDAM,21
9814651682.0,4854 AC,WASSENAAR,2
10603673487.0,1097 AZ,AMSTERDAM,34
10105622867.0,2285 XP,'S-HEERENBERG,72
12544627648.0,3146 BD,AMSTERDAM,159
11402673938.0,4691 LW,AMSTERDAM,339
12630671957.0,1185 KE,BREDA,5
10296680719.0,1901 AS,ZOETERMEER,15
8581666010.0,1017 DA,ROTTERDAM,61
9844676889.0,1186 RD,AMSTERDAM,12
12778677882.0,5212 AC,AMSTELVEEN,106
9108640044.0,4814 JL,UTRECHT,53
8052680049.0,2133 JA,AMSTERDAM,6
11263675075.0,2571 DA,AMSTERDAM,156
8936651012.0,1182 AS,GRONINGEN,51
13382677525.0,1456 AB,ALKMAAR,27
9824627331.0,2651 TW,EINDHOVEN,28
10047677120.0,2341 CW,MAASTRICHT,38
12267673405.0,1061 SR,VELDHOVEN,7
11719673132.0,3722 WH,ZWARTEBROEK,240
12773675008.0,1421 TK,HILVERSUM,2
11202676432.0,2986 AB,ERMELO,98
12875674755.0,3014 GS,ZEIST,17
9734679905.0,1098 NJ,WIJK EN AALBURG,81
10346676418.0,1072 NZ,BERGSCHENHOEK,7
13259673552.0,3072 HW,GRONINGEN,38
13157677026.0,3063 ED,HAARLEM,43
13449679851.0,3263 AJ,ALMELO,29
8907672839.0,2012 EJ,HILVERSUM,187
9769624143.0,1056 JB,APELDOORN,42
10699679736.0,7586 GG,AMSTERDAM,118
11979617047.0,1072 SZ,AMSTERDAM,120
10728679266.0,1079 EM,ROTTERDAM,2
8316678611.0,3055 AL,UITHOORN,79
9423676943.0,4827 GL,WIJCHEN,3
11298650726.0,3023 GB,HAARLEM,127
9374532134.0,5122 BS,AMSTERDAM,1
10182676117.0,5211 SG,HEERHUGOWAARD,24
9324669110.0,2182 RS,AALSMEER,135
11994666462.0,1551 AT,AMSTERDAM,3126
13013680930.0,3031 XG,ALMERE,2
12013679518.0,1087 LB,BADHOEVEDORP,7
10266671235.0,9722 AT,ROTTERDAM,17
12032669406.0,1069 TK,ROTTERDAM,11
12022671335.0,6662 HV,SPIJKENISSE,18
12077667867.0,1054 AW,AMSTELVEEN,28
10921677491.0,6641 VK,DIEREN,5
13507679673.0,2361 BJ,EIBERGEN,109
12982668720.0,5223 MC,AMSTERDAM,29
11762668802.0,1506 LS,AMERSFOORT,7
10247665642.0,3016 CH,GRONINGEN,257
13370320072.0,5262 JM,TILBURG,4
9372628410.0,1066 XT,ROTTERDAM,15
9497664920.0,1075 XT,LISSE,70
12479674676.0,1013 AT,AMSTERDAM,37
8680669481.0,3911 ZE,IJSSELSTEIN,6
11921629249.0,3581 BZ,BUREN GLD,39
13204672447.0,1383 EN,MUIDERBERG,94
8635675264.0,4811 WS,'S-GRAVENHAGE,818
11463664695.0,9717 BA,SURHUISTERVEEN,27
11913676308.0,1363 XJ,'S-GRAVENHAGE,17
13227669342.0,2012 MX,AMSTERDAM,14
8546680047.0,3551 SR,GRONINGEN,57
9053670185.0,8261 ES,UTRECHT,5
12984680477.0,2741 ZA,WYLRE,63
8609623837.0,2498 EB,OLDENZAAL,36
9111666023.0,3771 GB,PURMEREND,54
13514679931.0,4334 HD,GRONINGEN,134
10018613217.0,1091 BZ,DE PUNT,23
12435671319.0,1012 TA,AMSTERDAM,405
8653680372.0,1321 AG,WAALRE,10
8050679002.0,2517 HZ,AMSTERDAM,138
8202666464.0,4201 XN,ALKMAAR,2
12088667988.0,2544 GH,UTRECHT,8
10019624721.0,1016 LD,HEEMSTEDE,3
11791527017.0,5467 AT,LEIDEN,445
10129667989.0,2408 GN,VOORSCHOTEN,13
12449459089.0,2904 CD,OLDENZAAL,180
10161674912.0,1432 JL,AMSTERDAM,34
12785677996.0,1024 KM,AMSTERDAM,29
8610672135.0,2171 DD,ALPHEN AAN DEN RIJN,74
11858627962.0,1054 LZ,LEIDEN,240
10110673313.0,1078 EV,BARENDRECHT,152
8776679439.0,1076 PX,UTRECHT,107
8066679262.0,3271 BJ,LEEUWARDEN,17
13143612086.0,3961 EV,BREDA,32
12381673035.0,3068 GE,UTRECHT,18
11216670858.0,1057 ZJ,AMSTERDAM,81
13192668657.0,4835 EL,VENLO,20
9280680581.0,3401 AJ,KORTENHOEF,116
10903642145.0,3065 CA,ALMERE,13
11260667780.0,1091 GT,STRIJEN,59
11717628260.0,1338 MT,ELST,11
11141621378.0,3031 AA,UTRECHT,44
9932662177.0,5014 LC,ROTTERDAM,113
8157641688.0,3452 CM,TILBURG,64
12484678284.0,1511 DA,AMSTERDAM,34
9979669829.0,1231 KC,BADHOEVEDORP,174
11467678823.0,3641 MD,ROTTERDAM,204
8133624621.0,2161 JN,AMSTERDAM,237
10577675746.0,1821 AK,CASTRICUM,92
10602670857.0,1017 KH,AMSTERDAM,77
8398621655.0,2283 GS,ALKMAAR,49
9805618576.0,1054 EK,SOEST,12
9767673892.0,2036 SE,EINDHOVEN,135
8313668144.0,3039 JM,ROTTERDAM,92
10487679807.0,2015 GT,ROOSENDAAL,177
11380679731.0,5625 SW,BARENDRECHT,36
9199672396.0,1087 NC,AMSTERDAM,31
8160675021.0,3069 NM,LOENEN AAN DE VECHT,163
8319678097.0,8181 KA,NIJKERK,10
12376676457.0,7577 MA,AMSTERDAM,6
8010597139.0,1098 WT,HENDRIK IDO AMBACHT,47
8569676453.0,4881 NB,AMSTERDAM,11
12138680270.0,2583 RG,VOLENDAM,3
11836664003.0,4902 ZG,AMSTERDAM,57
8845671374.0,1826 JT,UTRECHT,33
10444676513.0,3811 HK,OISTERWIJK,5
13405680256.0,1019 PH,ALMERE,23
10749669924.0,5236 WT,ZOETERMEER,27
12272673424.0,2012 GC,GEERTRUIDENBERG,21
13390663006.0,1056 GC,RHOON,7
12689680970.0,5221 GJ,AMSTERDAM,226
11081623307.0,5691 JC,AMERSFOORT,154
11685675504.0,5752 PC,ROTTERDAM,19
8260667532.0,3267 BN,AMSTERDAM,37
12853621762.0,1861 NM,PIJNACKER,5
8810664913.0,3011 PJ,AMSTERDAM,151
11839628130.0,2496 ZC,AMSTERDAM,62
8760680029.0,5122 BS,HELLEVOETSLUIS,122
10947678970.0,2624 KN,HOOFDDORP,9
12298640012.0,1097 BC,KAATSHEUVEL,17
10029675858.0,1541 GV,EIJSDEN,17
10398672641.0,3011 DC,AMSTERDAM,35
8369674042.0,2121 GH,ROTTERDAM,27
10814668963.0,2912 AK,UTRECHT,28
10727679265.0,2272 XH,AMSTERDAM,3
12039294209.0,2032 TD,AMSTERDAM,25
10867677146.0,3055 NJ,AMSTERDAM,9
13326679033.0,1076 TN,SCHIEDAM,16
9318677868.0,1171 AW,'S-GRAVENHAGE,110
10225681069.0,1055 VB,ALMERE,21
10369681111.0,1076 LN,SINT-PANCRAS,9
9249651417.0,3731 GB,HOUTEN,30
12398673016.0,3583 CS,ROTTERDAM,65
9277679568.0,4101 XK,HEM,54
10707680329.0,2711 DN,ARNHEM,2
12092676929.0,3731 ED,ROTTERDAM,14
9498671426.0,6291 EG,LEIMUIDEN,2
10181675735.0,1078 TC,ROTTERDAM,97
13341675931.0,1075 GN,AMSTERDAM,4
9574678636.0,3962 KS,BRIELLE,131
12776677233.0,2984 XA,RHOON,42
8905680826.0,3137 GA,AMSTERDAM,137
10764673275.0,1053 ZE,ROOSENDAAL,5
9370628600.0,1447 NB,AMSTERDAM,74
9571679927.0,3448 CG,WASSENAAR,36
10776676415.0,1093 VR,VLAARDINGEN,185
10752660606.0,1744 GL,AMSTERDAM,2
9811617974.0,3641 XA,DIEMEN,85
8321678101.0,5061 HE,AMSTERDAM,99
8091670093.0,6006 ZA,HAARLEM,17
8185678436.0,3544 MN,ALPHEN AAN DEN RIJN,18
12924664771.0,2641 RN,BREDA,62
11289680334.0,3291 LN,AMSTERDAM,6
10115624618.0,1017 KG,SPIJKENISSE,36
8777679873.0,2532 EH,SCHIEDAM,128
13038669051.0,3704 LK,ROTTERDAM,14
9375621115.0,3991 NK,AMSTERDAM,7
11871667772.0,3038 VJ,AMSTELVEEN,128
12862677119.0,1017 VJ,HUIZEN,20
10534668732.0,2411 EE,HAARLEM,83
