unknown,unknown,unknown,postcode,city,country,telephone_nr,sbi_code,unknown,unknown,unknown,unknown,unknown,unknown,date,unknown,legal_type,date,date
2811,5D624F7E-7245-4194-BCE2-55BAE291AB26,6905813,7483 PG,Nieuwegein,NL ,0348-430356,-         ,Supplier,CANE,4A2920C1-8E42-454D-8A88-C4BD0EAF79BB,,26017474.0,,,F0170601-B0A6-4336-BE2D-4586A552FE2F,,,
6036,6E6405C1-28C5-46D1-BAA7-CA51738BF706,956536,7300VB,HEEMSKERK,NL ,071-4025101,UNKNOWN   ,Prospect,CANE,09E7454C-EFD5-4455-9176-4A8C229EEF17,,,,,2A9604F5-0D70-49D9-8B3B-925F968A5516,,,
1714,4E97CBE4-2DAF-47E4-94CE-D540C2F67A11,958953,2032 XJ,Zeist,NL ,0318-636936,-         ,Customer,CANE,9C1E2241-2233-4B52-8136-104A6CD044BF,,,,,43C16A10-0AD6-4EDF-9F95-8B967907BD94,,,
6479,83F66CFE-E396-416B-AAE4-656E68E12672,400639,6171NB,Uden,NL ,033-4940419,N         ,Customer,CANE,984955BE-979C-49DD-8375-FBE6BA95B9C3,,,,,C07F497C-7D95-4DCF-B520-2FF6831C8D28,,,
6963,90093A09-8D76-4387-AB2E-B6561C9A01A1,204001,3542 AR,Utrecht,NL ,030-6880684,-         ,Supplier,CANE,41AA060A-6A9E-4211-BDC0-CAEC688F9F8D,,,,,01E9C51F-ADE3-4B19-900E-A69CDC54635C,,,
5332,0D5E2BBF-A4D3-4544-BCA6-D4B559DEC5B5,204361,9101 PA,Zeist,NL ,033-4654343,UNKNOWN   ,Suspect,CANE,3D90588A-C147-435D-B67B-BE0C0286CDBD,,,,,86D22D6A-20B0-4D98-AED8-2AB5BEEBDD77,,,
6123,00B64FEA-67E0-4B90-989D-3AB7B500B9EB,125,3956 NG,AMSTERDAM,NL ,0573-256897,-         ,Supplier,CANE,BCCB74ED-5FFC-4153-8A8A-8F02A5859F1C,,,,,88CCDD07-95DB-4F60-B8A5-D1DECBFD22DC,,,
6602,3AA30669-EA95-430C-8CBE-03FA62E60F57,3430,3821 AL,APELDOORN,NL ,023-5533046,-         ,Customer,CANE,90669395-C9D5-44AD-B418-02A5ECB9E4AD,,,,,6A7FE716-0DDF-427E-8078-82130FE30F84,41 Besloten Vennootschap gewone structuur,,
669,A7E7DB0F-8E0C-4944-BF6A-0877B4FA92F9,958328,7711 GG,Westerbork,NL ,020-4825265,-         ,Customer,CANE,280F8413-62C1-4579-B5AB-9054874FFBD0,,,,,C9D436C3-B858-46A4-BDAA-5A8026221C72,,,
6847,739F44BB-E452-44EE-B4E6-35C896565888,10313,3931 MK,Veenendaal,NL ,0416 695588,UNKNOWN   ,Customer,CANE,5AD891C5-5082-426C-937E-5D785D17E584,,,,,58E2F7D1-FE22-41C3-9CA9-69EC2FEC54B6,,,
5336,3CFB13C9-8FC4-439F-B0E1-AC5F50AC2602,100054,7102 DZ,Geleen,NL ,0318-511311,-         ,Customer,CANE,2194976A-5343-431C-9607-C3AC204DB774,,,,,F65874F4-DF2D-44F7-9AB9-7DACA7437138,,,
4104,A629B707-463E-4DD0-BF9A-480EB4879FFE,1013,3981 LA,Vianen UT,NL ,0294-410932,-         ,Customer,CANE,52DDFE61-006F-45AC-A410-54E10ABCB977,,,,,E71066D7-FF13-4526-9F78-63524653D7AD,,,
169,F6B7F976-C14A-4710-8A4C-50F5D2209758,959043,6171 LD,VARSSEVELD,NL ,,-         ,Prospect,CANE,2A4B2515-AADE-4174-83B2-8F70C184B7FE,,,,,DF781228-4689-4043-AAF9-F88271170A81,,,
7120,B4DFEE79-D122-4C25-A712-88E800B88EE9,141,3995 AA,Apeldoorn,NL ,06 30980428,UNKNOWN   ,Supplier,CANE,9EA9E457-CCA6-4DE8-B88E-F5561EC9BC0F,,,,,A61865CE-E61E-47EE-A6B4-D38A759CE813,,,
1716,F091E3AB-8B27-4609-A099-3648608C4BAA,959335,1273 JP,Vorden,NL ,055-5767032,-         ,Lead,CANE,E0269E1B-A213-41EC-A6D4-045FE572B614,,,,,E763426F-82D0-48D2-99DD-5CF9966BE7C3,,,
3062,BD1E099C-22E0-4FC5-A142-117A4BA990DD,6905537,7001 EW,DEN HAAG,NL ,030-6572229,-         ,Customer,CANE,D1C33C56-BEF8-4B68-92FF-F8647FDA8C0D,,,,,D15505A2-B8D2-4331-A594-37689F0D5AE3,,,
4762,2194976A-5343-431C-9607-C3AC204DB774,3097,7021 MX,Houten,NL ,0577-491273,UNKNOWN   ,Customer,CANE,4F0638B0-E618-43F8-9DE8-F74772B312CA,,,,,24D01CAD-AA06-42D3-8112-5F79204E36C4,,,
2787,80772E74-8B30-46DC-999E-ED7D68B577F0,100052,2382 NC,Utrecht,NL ,035-5480660,-         ,Customer,CANE,BDF430D1-390C-410A-868C-96155A9FD07C,,,,,FAF394D9-F413-4F89-8C7E-D77684C273B7,,,
6919,FCB668A6-B5A4-4CC5-925A-1A6CB8CE9A69,959241,2993 LD,Wehl,NL ,06-22213380,-         ,Customer,CANE,BA84E85A-220B-41E0-8E54-51E485C58B7C,,19809123.0,,,1B8170FA-26A8-42A1-ACAE-97E0F8E559F1,,,
6100,EB529FCA-D019-467D-B28E-FC06FB5D1BFD,200023,9479 PW,PURMEREND,NL ,0113-501402,-         ,Supplier,CANE,A9AA1B39-1C48-4390-9AAE-FAABAC78089E,,,,,EDFBAF7D-F85B-402F-B652-23FD2289D088,,,
2850,0DE9AE19-18DB-4AFD-8FAE-1BD7DFEA3DDC,957841,3371XC,Almere,NL ,013-5082382,-         ,Customer,CANE,C5DC8A93-E7DE-4A2D-B5B1-0B1C939BF7AF,,,,2013-11-14 00:00:00.000,50DEFEDE-15DB-493B-AB8A-175E5E14D928,,,
791,EEFAEE24-F930-4728-A62F-32B68E421C9F,202513,3833 JR,Arnhem,NL ,,-         ,Suspect,CANE,BAC37E5A-2A18-4D49-9902-818E35B8E37A,,,,,0380BCB9-F721-46C3-BB3B-B5CD05842055,,,
7052,FE79DCB0-013F-4737-8A4C-13C87F92E9CE,6905741,5871 CE,Oldebroek,NL ,+31 88 678 3265,-         ,Associate,CANE,8BE18563-D2A7-4849-9ADA-27B29E64EC84,,,,,C8D30288-C2FC-407D-B328-BD96D5309BBB,,,
3866,0DFA597A-2C1D-4D66-B249-7E8A8C459AAC,204993,1114 AA,ELBURG,NL ,030-2219610,-         ,Customer,CANE,4600D5A8-1AE0-476B-A57D-605AA03D40F6,,,,,C0A6204E-A11A-4DF2-A897-70F1946453C3,,,
7116,D968B731-89F7-4DF4-B327-30E5C7674DBA,3691,3832 RD,Vinkeveen,NL ,(035) 538 39 85,-         ,Lead,CANE,9C1AF5C5-8F51-480A-8734-6D190BE35666,,,,,DD13BBEF-F6F9-4AE0-97AE-A9EF67C3D7EC,,,
4722,2ACE616C-5CEA-4A06-87B5-20C11EB0EBA8,204371,3732 EK,Amersfoort,NL ,0625-123488,-         ,Customer,CANE,88E39B8C-89BD-42DA-8BFC-1D84EF0BAC56,,,,,AD487689-F3B4-4C02-A9EC-E5E2A2BBA8C7,,,
1240,04414968-02DC-4017-B42A-8BCC7C81FD21,5476,1175 LB,Hoofddorp,NL ,050-2103404,UNKNOWN   ,Customer,CANE,9687BC07-D46F-412D-92E1-BA07075FA396,,,,,D70B543A-81B1-47E2-8392-D5545875510F,,,
7224,F364CF3F-2AB8-4BB3-B4A0-C8E9EDD53F15,958962,,Lohr am Main,NL ,035-6037246,S         ,Customer,CANE,45E1E6B5-113C-4988-B2F8-9A0A39755696,,,,,5D624F7E-7245-4194-BCE2-55BAE291AB26,,,
4060,0D70D820-38CF-4649-8198-D30AA5B0B7A1,956500,3742 CK,BAARN,NL ,,UNKNOWN   ,Supplier,CANE,471E078E-A828-45B3-BD43-3B94435D44E3,,,,,142FD4FB-F4AC-445C-8CB1-41B67B45E53C,,,
4393,40CEFE24-B388-4797-AAC2-C5A41FFCB957,134418,3439 MJ,Amersfoort,NL ,0314-324304,62        ,Prospect,CANE,EC4ECDB9-559A-4111-97F6-7EF29C256E78,,18001319.0,,,4CC48BAB-61CC-4147-8BCE-5E8E8D5800D7,,,
6610,959E0110-FAA9-470C-98A0-4B82E3073462,600054,8341 NC,Norg,NL ,030 29 16 038,-         ,Customer,CANE,2A419107-22BD-498B-A92B-4C8EC322F0AE,,,,,FEE17A5C-B210-4987-8C7C-7F97DA0A07DB,,,
6283,69A86048-421F-4CD9-B864-208FC51B5C37,134415,3811 CJ,Amsterdam,NL ,+31 570 608989,-         ,Prospect,CANE,092D8007-49F9-4FED-84B8-13E73DB3319A,,,,,BB324CEB-743F-4098-9651-7AC08F8143FF,,,
5104,533D0ED8-A7F1-4616-BAB2-13033E8FFDCA,4155,,Apeldoorn,NL ,0318-515664,UNKNOWN   ,Supplier,CANE,2E333726-55D5-4426-ABC5-3202AF1510FF,,,,,77509895-F2AA-4043-80D6-C6311C56D5AC,,,
4797,8841B11C-7548-49B2-99F6-2290AE0E4FA2,956424,7041 ZE,VAASSEN,NL ,0317-760010,-         ,Lead,CANE,88284052-B2FD-456C-8CB2-04F355DA4D24,,,,,F5241217-A730-4A75-951E-4203238D45A8,,,
1905,B711CFD9-C30F-4E98-8EDF-ABAA5C84AC02,200046,8000 GB,Nijkerk,NL ,+31-226 397000,-         ,Prospect,CANE,D66BAFCD-7FF7-46A2-B742-1C44174C5AFE,14102995.0,,,,7AACBFC0-3052-4B2C-84E4-E106B1C493F8,,,
4480,55BA6EB5-684C-4280-A232-CF50491CB991,62,1244 RH,,NL ,035-6917185,-         ,Suspect,CANE,63192FEE-39F3-4C69-974B-51CA14730C33,,,,,8CC85F37-F922-49B3-80C5-674BF827D364,,,
4733,0A293108-75ED-4D22-A70E-A53B92C7C74E,100385,,SOESTERBERG,NL ,020 6304 666,N         ,Division,CANE,0B81A1C9-E0AF-47D8-81FA-9D2EA91465C8,,,,,BADF6F25-BB83-4B82-8771-E8A16471BC09,,,
5185,3E3CB408-75FB-41DD-A964-B5CDE7EA6E03,148,2132 NG,NIJKERK,NL ,0504061201,-         ,Lead,CANE,F13A0FBA-4740-4710-9FB0-F084FACDF5E2,,,,,E4D9BFFB-CEAA-45D2-924B-B891C39D7A84,,,
1204,F3C0B4CB-D6A8-4187-8EE1-22584A655BF1,957694,2101 JH,ROTTERDAM,NL ,(035) 621 80 46,UNKNOWN   ,Suspect,CANE,144A3DBB-ADD9-4EFB-81F2-E464A447A869,,,,,FD780A6E-98F1-4B34-AA0E-39BC0E8B86D7,,,
3517,42A74D28-072C-49A7-A997-D99BB845A5E7,956725,3941 PP,Honselersdijk,NL ,06-48017578,UNKNOWN   ,Customer,CANE,9C4586DF-10BA-4C4B-B0A6-274413241FD7,,,,,4061FBDE-5B0E-4C0A-8317-35B82EC7966C,,,
1195,8695169E-1037-4C7C-82CC-F3843894AB37,959576,3741GP,Woerden,NL ,088-8787000,-         ,Customer,CANE,763904DF-9888-404E-9D03-69D5D49F7384,,,,,A4BD6F6C-DED0-464D-9240-5AF32CB4ED92,,,
5830,4DBF9BE8-78FB-46DD-9CBA-561C2C18829B,5401,8021 DC,ZEEWOLDE,NL ,,-         ,Suspect,CANE,DDA282E7-319B-4FB8-A1D7-B4992B7BF6F8,,,,2014-04-28 00:00:00.000,544C6110-0D7A-4275-8A4D-0C128440C2AE,,,
5962,33922D26-8175-40C5-98BB-D7EA5C33B342,600027,2014 VA,Groenekan,NL ,06 30705588,UNKNOWN   ,Suspect,CANE,539833A5-385F-4FB3-ACFC-02A324EF50CE,,,,,3C196374-4076-4708-80F9-C8734F1268C4,,,
5976,88DA84F4-2F30-4D73-AB18-641E3D10A532,956664,1442 LA,'s-Gravenhage,NL ,,-         ,Supplier,CANE,2A80B764-D6C0-4263-8607-8C73AE6C6153,,,,,AFF1844D-2F50-447A-BB50-C22D8D9B9128,,,
6613,E676E0C2-D1F9-4D0A-AF99-36EF48B19CFA,4150,6827 AM,Amsterdam,NL ,,N         ,Customer,CANE,B4F421A3-2359-4C9E-8846-3B9118935CDC,,,,,1A796188-670D-4830-8E46-7156E7D31033,,,
5929,01E9C51F-ADE3-4B19-900E-A69CDC54635C,956757,7940 AL,Joure,NL ,+31 180 530 741,UNKNOWN   ,Associate,CANE,5AF6C8AF-DB8D-414C-83BD-AF9E50F241A9,38024938.0,,,,D40B68D4-3A22-4C49-A2B7-53153306630F,,,
5365,0AA4323F-F16E-49C7-90EB-10099301A17C,4166,9401 GJ,Oldenzaal,NL ,020 594 3400,-         ,Customer,CANE,EB2B8161-910E-4325-A0FA-B9166199E556,,,,,68B39CDF-984B-41E8-9B58-10D555ADCCFD,,,
4529,296C2C4C-4AE1-497A-9D89-0DC6DAB230EC,327,3430 AC,Dordrecht,NL ,+31 318 559 393,UNKNOWN   ,Customer,CANE,A05175A3-047F-464D-97E4-E53EBF56B5F1,,,,,DB8BBAEA-0F13-4F84-9E29-51E4261564E1,,,
4975,6EFD26A9-0F7A-44B5-A258-577CA2CD615E,958624,3632 AN,Breda,NL ,030-2884774,-         ,Prospect,CANE,BCDD9795-E385-4D47-9011-22AD7C025863,,,,,47583D87-64DC-4F9E-93F0-E021F0772863,,,
6097,88F2B462-9982-41DD-AD30-170608B9F66F,958497,1018 AD,HEEMSTEDE,NL ,+31 (0)172 - 219 223,-         ,Customer,CANE,41E42491-5AF6-487D-8244-A822BBF58AA2,,,,,6440F36D-C26D-4D30-9DC9-EF52E4E30725,,,
5139,39D672BA-F88F-40E8-8BF2-6253DDD87608,1296,2614 EH,GOES,NL ,,-         ,Prospect,CANE,0EB0CCDB-71C8-4ED9-B9F5-D5ED2DAA6389,,,,,8CFFE48C-BC8E-47D4-B1B1-AEB9524364A1,,,
6092,8E1EE9F3-F4BF-4B59-B4D8-9798B8514104,10324,3852ZA,Uithoorn,NL ,020-6958036,N         ,Prospect,CANE,B27E61AE-D79B-4CF4-8AEE-89EAAC510BC6,,,16243145.0,,13C62B2C-4B0E-46C4-8FCC-440CF593AB8A,,,
6308,AEF40E16-92C9-4502-B5F6-74A070EAB397,202697,5633 AJ,Lisse,NL ,+31 (0)297 230 690,-         ,Reseller,CANE,22EA5AF3-30C1-4C55-A9F2-D4D76DDA28D2,,,,,B852F1C7-E611-42C0-AD4F-B6986EC1DAA2,,,
5286,D501090F-FBFB-490C-A758-61420ABEB893,957183,,WOERDEN,NL ,0174 210370,-         ,Customer,CANE,6CB45A9B-2740-4182-8C21-CA8557DF8469,,,,,8CC6269A-0089-4F73-8D11-0A5F88557F0D,,,
2328,3A7807E4-6A0A-4619-A83E-B8B62AE483C7,959612,1301 AC,Neede,GB ,030-6340851,-         ,Customer,CANE,CF285CC2-1321-4459-9495-AC81D55AC987,,,,,41FC535F-BE79-4F15-A299-60CA9248931E,,,
7072,78E149C2-0C50-4848-9C52-82555BBC056A,100220,6721 JT,Vorden,NL ,0184 - 416688,-         ,Suspect,CANE,3A6DF5A8-A480-45A3-BE02-09EC0A264E13,,,,,4510329A-15F6-4553-AD88-7C6FD5EDA5E1,,,
5697,652B7E35-73C7-4887-8B2C-913288A21DDC,123482,,Houten,NL ,0342-405467,UNKNOWN   ,Supplier,CANE,245BE7B9-91FA-4C2A-B1CF-E6A50600834D,,,,,7B3F674F-E9BE-462A-AB66-F104A47F9405,,,
2172,794703E2-DAD0-4321-9226-3000BCE2631A,400688,8090AA,Nijmegen,NL ,(0343) 49 16 46,UNKNOWN   ,Prospect,CANE,F1F44003-5F41-47D5-AB65-EBCD8F9BDE61,,,,,C7CA2376-C09B-47E1-BD73-FA07C3313E39,,1960-03-12 00:00:00.000,
4700,7A2FA349-C102-49EC-96EB-F176ABA0DACB,166,7676 ST,Zoetermeer,NL ,+31 356 212150,-         ,Supplier,CANE,AF0B5D3B-1F70-467C-AC83-2659EE3D02C3,,,,,AF1F2AD0-A72C-45DA-8BD8-C269E0E4FA16,,,
6377,B64BDFF9-B610-458F-AC22-65C2996946AC,959575,9402 DA,WIJK BIJ DUURSTEDE,NL ,(033) 298 24 76,-         ,Supplier,CANE,A82FB193-6BCF-498A-93F4-FDB06838AAC5,,,,,431261D0-9989-4217-9A3A-0D2F4643DF65,,,
207,448B9B8A-65F6-4D5C-A6C9-758504B9FB9B,6905177,3940 AD,Marken,NL ,06-53153577,-         ,Customer,CANE,6C080D38-EA0E-4BF1-BA41-9A4519393E9A,,,,,A0FF9AF2-198F-4C70-85A5-289E4F3AE0DE,,,
3818,DEEAFDC6-FA21-4B02-924B-A1E8E4A85F2D,957636,8090 AD,Venlo,NL ,(0575) 55 14 28,UNKNOWN   ,Suspect,CANE,5792F0F1-C418-436D-B565-AED18A5C4CCC,,,,,2AC7B2DC-3041-46CC-BEDF-55CD63A14D72,,,
3845,77974DED-7AE9-44D6-AD17-23E7E6D2DC4A,959500,4462 DZ,WOERDEN,NL ,0475-533701,UNKNOWN   ,Prospect,CANE,4A4DC4AA-CF6D-43B9-BFA0-F87C9AE01ED7,50177214.0,,,,5658B23C-E59D-44D5-912B-6D0154056F23,,,
4500,18B68CAD-D3A8-475F-8BDC-3E28D08E47B2,204788,3743 CA,Almere,NL ,,N         ,Customer,CANE,F4091131-6EE7-488C-BBEC-5EE1A4AA1733,,,,,2C624C65-30B2-492A-BF31-A03D84670724,,,
1094,3F566C16-EE5B-4D06-9FCE-0B1E18C1AE80,3040,1081 AT,Soest,NL ,0027865371498,UNKNOWN   ,Reseller,CANE,E72F6BC6-4ED6-4B52-A9E3-F1698448CA07,,,,,902AF194-094D-4860-8E09-E720F1B634B9,,,
4411,86114972-E437-4C47-B391-21A019C620E4,94,2064 LP,Amsterdam Zuidoost,NL ,,UNKNOWN   ,Supplier,CANE,2939FE47-6D7D-47BC-ACF8-F75C0BAD4277,,,,,E50C2AA7-CAA3-4E0F-AEBD-710080C25DE2,,,
5284,59390B53-DDE7-4511-A7A4-0DA389EAE846,10279,5831 EB,WEESP,NL ,,-         ,Customer,CANE,B9DFB29F-B540-4597-B5A6-0E434FDEBD8C,,,,,A480A883-BD1E-4E65-9D46-F5AE92F30AA7,,,
1355,0098195D-EDB2-4ED5-BCE3-672E5B045814,956652,3434 DE,-,NL ,0344-699000,-         ,Supplier,CANE,99D0BAE5-675E-4C9B-B2F5-92BFA0F53F25,,,,,1ED18412-99A4-4BE3-92F1-B34082B7EDA6,,,
3541,509B2CA0-3CD8-4F7B-A615-F26DD1A13230,957517,3743 AP,SPIJK,NL ,010-4613336,UNKNOWN   ,Customer,CANE,1FBBD7C4-2B64-4556-B4BA-9D19C75E1C6C,,,,,18B51A79-4E22-426A-93E3-7EA4F87F6C6A,,,
6170,2E14A802-E85A-4514-9CC5-E4C40CB9FD32,958656,3742 CN,Nieuwleusen,NL ,0184 - 66 32 22,UNKNOWN   ,Customer,CANE,2E0AC301-A33C-4E7B-859B-1FE3FCEC2815,,,,,D7A30340-04A0-4337-8164-FF20ECA18D74,,,
3523,CDECA32B-978D-4D57-8E40-112E59098B49,3022,8041 AC,Arkel,NL ,035-5383247,-         ,Customer,CANE,911A92C4-24C7-43DE-BD5D-CF0968C2EA20,,,,,87ED1BCE-E4A1-477B-93B6-13125402063F,,,
3133,A1689F06-431A-4B72-9D0F-3556B50ACB34,204948,2241 BW,Haarlem,NL ,(030) 637 77 03,-         ,Customer,CANE,9B89F944-BEB2-4435-A7ED-9F7BDC85B715,,,,,9A75BC69-87C6-4860-8991-4FC82C17A144,,,
702,F8679C05-2C60-4992-B6E6-28B27C58DCE3,956215,6537PR,IJmuiden,NL ,030-6881228,UNKNOWN   ,Supplier,CANE,2DE4E204-E7AC-48C5-BAC7-6D3E7B6E4241,,,,,DD8DF7DE-0AE1-4382-92A9-F5944AC2866D,,,
3762,CC859C56-5713-459E-97EF-3086E62F1355,10291,3481 MG,DEVENTER,NL ,0573-441734,-         ,Prospect,CANE,071937ED-78E1-44D5-8E33-1867BB18C3A1,,,,,27A4B162-4A96-4744-BA1B-0F442F4D7F90,,,
3907,348FF69F-4CEA-4589-BDBC-E1824B8B4F1E,305,2500 BR,Utrecht,NL ,-,-         ,Suspect,CANE,DFF9B327-2EEF-4126-9261-AE8ED8B132D0,,,,,19519785-3D27-49B3-96BF-ABC5BD7EAD67,,,
6775,BAC04F81-F3C3-418A-97A5-3F2D331BB4CF,6129,3600 BB,Haarlem,NL ,030-2739393,UNKNOWN   ,Customer,CANE,04EA44CE-92E1-4812-B280-E7DCF4F0292F,,,,,E9482E9E-1894-4821-845E-7EB36A8C5E07,,,
4165,09412A3F-2DBB-4910-A915-F886D0042C8B,959386,7416 WK,Vianen UT,NL ,0513-411680,UNKNOWN   ,Customer,CANE,484642AA-A8CD-4131-9F37-69962A5C1778,,,,,676F60CA-64FF-45B9-9588-536A54BC86FA,,,
4990,BEB5BE18-FA01-41CA-8610-B76F62964568,955597,8161 AX,Maarheeze,NL ,076-5971676,-         ,Supplier,CANE,1BB5E78C-AE50-4C87-87ED-B6709A00A3D6,,,,,2596FE47-3205-4ED3-96E2-1B139A2DB2FE,,,
170,124487A8-5FB5-45C3-B891-3FAACB8FDB47,959080,7037 DJ,Amsterdam,NL ,010-2449277,-         ,Lead,CANE,29306EED-33B5-46C4-8BA5-82D3CB12DFDC,,,,,F9AFB720-4B38-4907-A9BA-550B455A694D,,,
3030,42BF5ABA-C28B-4F29-9310-BC156BB89F18,1327,3991 NN,,NL ,046-4570777,46        ,Supplier,CANE,06AFEA29-2650-45F6-AC81-241D4CBE7639,,,,,2411BA71-7F94-485B-A512-037239088356,,,
6557,59E3B9CF-2D3C-4BE2-BAB1-26FD0D537D05,957758,5111 VT,NAARDEN,NL ,0252-675504,-         ,Suspect,CANE,42C9F286-5D20-4F9B-AAAD-ED6A2C7AF56D,,,,,08068E44-4426-464D-8C1A-79DE2BD887EF,,,
1084,D860C0DE-D759-4FAF-AD13-F63E65BE023E,204160,3502 MA,HEERHUGOWAARD,NL ,,UNKNOWN   ,Customer,CANE,B758C22D-B190-41BF-B5DB-9DDC262424AC,,,,,D9C94443-8A86-4FA9-8B6B-89188E670368,,,
4751,DCF5FE1D-D155-4475-A3E6-0B46525D0530,100383,,,NL ,(035) 541 19 10,UNKNOWN   ,Lead,CANE,8F776188-4E4F-4C21-B2A8-9AFE61BC5C27,,,,,E3C24140-0A95-4B29-92BA-917C372AAE88,,,
1600,83CB36EE-B355-4B83-B54F-2D83EBA6FCCE,958708,4024 BL,,NL ,0525-631317,-         ,Supplier,CANE,0890EDAB-8229-4011-B216-2F8FEBF8244B,,,,,EA89BE36-AFEA-4BA1-9AD1-F772A0A5CEBF,,,
6422,1889C9FB-F684-418E-8D38-1E895842166F,100256,8028 PP,APELDOORN,NL ,0594 249379,-         ,Customer,CANE,DF781228-4689-4043-AAF9-F88271170A81,,,,,A182FC29-A17B-42A6-B813-EBA556EBCD74,,,
7119,1D24816C-6695-4352-8CA9-555C0BE8BE2B,958262,7321 CT,Leusden,NL ,(035) 538 05 17,-         ,Prospect,CANE,16B0A55E-7830-4B00-970B-2C82061C4801,,,,,9A87B9C3-6249-4249-8CE9-3EEEB53B1CD9,,,
3683,72C08CD4-923D-416B-BD35-56F9535B57DC,5156,7045 AJ,Den Ilp,NL ,0344-691544,-         ,Customer,CANE,40539810-9239-4384-821D-6B01273314FA,,,,,4CA4EE2B-0180-433C-B81D-885E43A235E8,,,
5536,E80C1320-B908-4181-BBAC-880A655E8B79,204386,1625 SH,Doorn,NL ,,UNKNOWN   ,Supplier,CANE,11EB8870-B7D0-4D8F-858F-8E6AEB872D5E,,,,,BCB6384D-4494-454E-95A0-6BAF369BD7B6,,,
461,F59336C1-2B9E-459D-BA99-AD9262411FD1,50,6662 PP,Schiphol,NL ,0,UNKNOWN   ,Prospect,CANE,D732DEC5-1CE2-4819-A679-A0A011DB1C0D,,,,,CEC22D55-6571-4D90-9A8A-E64B2346884E,,,
4525,BF1AA0AB-9881-47E4-815B-3DAE7567916E,958594,8091 AM,ZEIST,NL ,0525 68 8872,-         ,Reseller,CANE,76BE85CD-E0B9-4DD1-BAD8-FA2F4FCA2118,,,,,783D31EA-EC5F-4FEC-ACF5-FBED63123C03,,,
4414,7BB6A1EA-9842-4F80-A0BA-D1C6A08C53F7,1142,3740 AC,Vianen UT,NL ,078-6222222,UNKNOWN   ,Associate,CANE,9EF1FEF7-B2E7-4ECB-9E31-5AEFA49D8AFF,,,,,9F55D968-23E9-4A94-B4D6-ACF31A6E46EB,,,
4879,9B100C5D-B56D-421E-8AB5-8A297A9F6C2F,959182,7418 EV,Arnhem,NL ,0341-263010,UNKNOWN   ,Customer,CANE,9D120B2B-E5BB-495E-8D46-A86B2B18C4D1,,,15823121.0,,8776A88A-CAAD-4697-AC6F-2B690E7410F9,,,
5086,77B25D56-AF13-4AFD-8226-B092C9307524,10106,3830 AD,AMSTERDAM,NL ,0,UNKNOWN   ,Customer,CANE,12F9AD48-E882-4454-9855-1AD54B820AD4,,,,,10D33340-82E5-413F-96D9-4A29ABF63C98,,,
7221,74D5DA47-EBC0-4111-82C6-64B65D71538B,204390,8094 PH,Hilversum,NL ,,-         ,Supplier,CANE,9436EF1B-5D10-4B32-9C5A-B4176E5F963C,,,16586980.0,,329A426E-0906-4D91-A70E-03EBD2C15BD1,,,
3821,52ABE578-E8B0-49D1-BF74-27305E18A959,958919,,ROOSENDAAL,NL ,036-5358787,-         ,Supplier,CANE,C6F83C37-6E16-4FE8-BED2-FE344B330D46,,,,,5E140D27-DC62-4D03-8877-ADA565B099DE,,,
7204,2AF56F93-63BA-44B9-8686-CEAA146D6DF2,202434,3761 HA,Den Ilp,NL ,,-         ,Customer,CANE,D0D3E274-2E7B-4B57-A3B7-B566EE1377EF,,,,,D02FE263-4868-48E8-9581-995DA444D55B,,,
5502,A635096A-3FD1-44F3-8B10-953C98A8CC45,35,7554 NM,HOUTEN,NL ,(030) 656 12 83,-         ,Customer,CANE,E2696A4C-F708-4538-A64B-C6C6020674DC,,,,,56AAB125-0AD6-43AA-B7E0-226787B0F4B0,,,
5400,24CB087C-07F9-4D17-9C13-583E1F9D3CA3,955684,3821BL,Lelystad,NL ,,-         ,Suspect,CANE,EEEA241A-FAF1-4996-91BC-60C366CE5915,,,,,CF161CC1-5685-4D41-9B59-12D4001E7156,,,
3712,41FC8D44-E34D-414C-8602-A3CEAA469644,100426,3417 ZH,Amsterdam,NL ,0318 573284,-         ,Prospect,CANE,F091E3AB-8B27-4609-A099-3648608C4BAA,,,,,E821D861-45F8-474B-8679-5CF8DDE8E3ED,,,
4040,48777381-7D35-4C61-A02B-5D25801B59C0,201715,1058 HE,Amersfoort,NL ,033-4942906,-         ,Prospect,CANE,F48A32C9-3460-4DD5-9DC1-C0624B41CE65,,,,,4080F307-7E32-4D5D-9F52-3D3A76FBD0E5,,,
3089,A0B2A55A-72BD-4CFB-A6ED-7E7E18DC4A7E,3114,3991 AS,Bodegraven,NL ,076-5720456,A         ,Customer,CANE,0F942474-25C5-4D40-B4B3-68F81FB22921,,,,,662E447F-0E33-4B65-866E-391ABC182B8A,,,
5172,F189FCE8-3C50-44CC-8990-BB6B80B69273,100505,3755EZ,Oldebroek,NL ,026-4834450,UNKNOWN   ,Customer,CANE,C3D7CEF4-6AF3-40BF-BF06-358D5418EBE0,,,,,51F20F20-E13B-496E-8E3C-0D25E4718BF1,,,
5685,41E3B85F-5ED2-49ED-9DD0-A7FBD9CE2E9F,204269,1314 SK,Bussum,NL ,035-6947094,UNKNOWN   ,Supplier,CANE,5540AD4F-C1EA-4653-B5ED-63DDD1C2CE33,18031197.0,,,,11F648E0-0C11-499C-88C2-56CB9209DC7E,,,
