unknown,unknown,unknown,postcode,city,province,country,telephone_nr,telephone_nr,unknown,sbi_description,sbi_description,date,unknown
2010010829904,Suspect,Actief,6987 EE,'s-Hertogenbosch,Zuid-Holland,Netherlands,058-2502198,,Architecten Ext. BNA,,,02-04-2012,DM cd bestanden
2010010829289,Suspect,Actief,1078 NB,Den Haag,Noord-Holland,Netherlands,0481-371867,020-4236692,Architecten Ext. BNA,,,12-07-2012,Beurs MaterialXperience
1606081026,Suspect,Actief,5913 AE,LEIDEN,Gelderland,Netherlands,030-2369976,0032-11728244,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,18-02-2009,DM cd bestanden
2010010832786,Zakenrelatie,Actief,1097 HX,Almere,Zuid-Holland,Netherlands,040-2075895,,Architecten Ext. BNA,,,19-12-2007,DM cd bestanden
K37652,Zakenrelatie,Actief,1016 DT,Rotterdam,Noord-Holland,United Kingdom,043-4581591,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,18-10-2011,Beurs
1606082203,Zakenrelatie,Actief,5591 JH,Raamsdonksveer,Noord-Holland,Netherlands,0252-414777,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-11-2009,DM cd bestanden
2010010802185,Suspect,Actief,5398 CB,Nijefurd (Hylpen/Hindeloopen),Zuid-Holland,Netherlands,0475-321938,058-2138762,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,28-04-2014,internet
K38071,Zakenrelatie,Actief,1055 RX,Den Haag,Zuid-Holland,Netherlands,0521-515857,0529-457016,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
1606081239,Suspect,Actief,2545 VP,Almere,Noord-Holland,Netherlands,06-26050800,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,07-10-2014,internet
2010010831412,Zakenrelatie,Actief,2513 BC,Den Haag,Zeeland,United States of America,033-3320200,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,internet
2010010829454,Zakenrelatie,Actief,7451 BW,Rotterdam,Noord-Holland,Netherlands,070-3222757,024-3584329,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,24-01-2012,internet
2010010829111,Zakenrelatie,Actief,2518 BB,Langedijk,Zuid-Holland,Netherlands,0251-828341,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,baan
2010010831054,Zakenrelatie,Actief,2611 RV,Heesch,Zuid-Holland,Netherlands,071-5177311,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,28-12-2015,Algemene media
1606081302,Zakenrelatie,Actief,4817 MR,Heerenveen,Drenthe,Netherlands,045-5215461,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-02-2013,DM cd bestanden
K38953,Zakenrelatie,Actief,8309 PV,Heino,Noord-Holland,Netherlands,(0)10 2623701,030-2367965,Architecten Ext. BNA,,,11-02-2011,DM cd bestanden
K38521,Suspect,Actief,3812 EX,Amsterdam,Zuid-Holland,Netherlands,070-3631700,,Architecten Ext. BNA,,,05-09-2012,internet
1606082423,Zakenrelatie,Actief,3311 RS,Twello,Overijssel,Netherlands,030-6571429,010-4520190,Architecten Ext. BNA,,,24-11-2015,Internet
1606080933,Zakenrelatie,Actief,5404 KT,AMSTERDAM,Zuid-Holland,Netherlands,050-3189822,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,28-04-2014,internet
2010010831978,Zakenrelatie,Actief,3061 HH,Amsterdam,Zuid-Holland,Netherlands,038-3867377,010-2857483,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-02-2015,internet
K21295,Zakenrelatie,Actief,8012 VH,Amersfoort,Noord-Brabant,Netherlands,030-2734249,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-11-2015,internet
2010010831522,Suspect,Actief,3024 EC,Herwijnen,Gelderland,Netherlands,020-3302933,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-09-2015,DM cd bestanden
K38511,Klant,Actief,6461 EK,Rijswijk,Noord-Holland,Netherlands,0229-212919,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,DM cd bestanden
1606081399,Zakenrelatie,Actief,1050 CW,DUIVEN,Noord-Brabant,Netherlands,071-5190630,032-92521125,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,04-01-2011,internet
1606080906,Suspect,Actief,56070,BEUNINGEN GLD,Noord-Holland,Belgium,010-4141737,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,28-12-2015,DM cd bestanden
2010010832539,Suspect,Actief,1841 GB,Terneuzen,Utrecht,Netherlands,010-4775871,,Architecten Ext. BNA,,,06-05-2010,Beurs
2010010832266,Prospect,Actief,9482 TM,Tjalleberd,Zuid-Holland,Netherlands,023-5340335,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,13-07-2012,internet
K38712,Suspect,Passief,2628 AH,HILVERSUM,Zuid-Holland,Netherlands,015-2129933,084-7435883,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,20-01-2010,internet
K38508,Zakenrelatie,Actief,7963 BS,Amsterdam,Overijssel,Belgium,030-2611655,020-6868618,Architecten Ext. BNA,,,06-01-2014,internet
K38212,Zakenrelatie,Passief,6137 JP,Oegstgeest,Flevoland,Netherlands,070-3694142,0223-615359,Architecten Ext. BNA,,,07-12-2011,DM cd bestanden
K38026,Zakenrelatie,Actief,7391 GG,HEEMSTEDE,Zuid-Holland,Belgium,020-6920535,,Architecten Ext. BNA,,,16-11-2010,DM cd bestanden
2010010832803,Zakenrelatie,Actief,5644 KR,Amersfoort,Limburg,Netherlands,06-12110567,0497-574525,Architecten Ext. BNA,,,03-02-2010,DM cd bestanden
K38099,Zakenrelatie,Actief,1019 LB,Amsterdam,Noord-Holland,Netherlands,026-4426750,015-2129932,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-02-2009,baan
K38065,Klant,Passief,1016 PT,Rotterdam,Zuid-Holland,Netherlands,06-22313294,,Architecten Ext. BNA,,,11-07-2011,DM cd bestanden
1606081147,Prospect,Actief,1019 AG,Wageningen,Oost-Vlaanderen,Germany,0513-412601,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-07-2012,DM cd bestanden
1606082982,Klant,Actief,6211 PB,Utrecht,Noord-Holland,Netherlands,020-6685511,,Architecten Ext. BNA,,,29-07-2010,internet
2010010829851,Zakenrelatie,Actief,3902 KA,MIDDELHARNIS,Noord-Brabant,Netherlands,010-4127717,010-4772245,Architecten Ext. BNA,,,09-09-2014,DM cd bestanden
2010010831964,Zakenrelatie,Passief,1013 RJ,ALBLASSERDAM,Overijssel,Netherlands,251679166,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,23-11-2015,DM cd bestanden
2010010832611,Zakenrelatie,Actief,2171 GD,Enschede,Noord-Holland,Netherlands,010-2934880,0316-340274,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,internet
2010010831963,Zakenrelatie,Actief,3818 AD,Veenendaal,Friesland,Netherlands,074-2659966,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-04-2011,internet
2010010832862,Zakenrelatie,Actief,B-2850,Dirksland,Gelderland,Netherlands,0511-473635,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,10-02-2015,internet
2010010832615,Zakenrelatie,Actief,3016 CL,Den Haag,Noord-Holland,Netherlands,06-26064989,,Architecten Ext. BNA,,,19-07-2012,internet
1606081363,Zakenrelatie,Actief,1019 KP,Heiloo,Noord-Holland,Netherlands,06 20619370,,Architecten Ext. BNA,,,25-04-2012,DM cd bestanden
2010010828612,Zakenrelatie,Actief,7122 AS,Amsterdam,Limburg,Netherlands,040-2438868,,Architecten Ext. BNA,,,29-03-2016,internet
20090529060,Zakenrelatie,Actief,5482 VS,Roosendaal,Zuid-Holland,Netherlands,020-5722300,070-3648714,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-04-2014,internet
200907014145,Zakenrelatie,Actief,8604 ZA,Purmerend,,Netherlands,020-4195774,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-02-2013,DM cd bestanden
2010010832562,Zakenrelatie,Actief,1019 BL,Elst,Utrecht,Netherlands,073-8886835,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
2010010833044,Zakenrelatie,Actief,1018 AD,Etten-Leur,Noord-Holland,Netherlands,035-6970838,,Architecten Ext. BNA,,,27-06-2011,internet
2010010829965,Suspect,Actief,2518 AS,GROESBEEK,Zuid-Holland,Netherlands,010-4989292,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,09-02-2016,internet
1606082525,Suspect,Actief,3012 LG,'s-Gravenhage,,Netherlands,020-4220825,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-04-2014,DM cd bestanden
2010010826632,Suspect,Actief,3532 EK,Veenendaal,Noord-Brabant,Netherlands,020-7889900,073-6138804,Architecten Ext. BNA,,,18-04-2012,DM cd bestanden
2010010828326,Suspect,Actief,3451 BM,HENGELO OV,Limburg,Netherlands,06-38511982,0578-614483,Architecten Ext. BNA,,,20-12-2011,Koude acquisitie
2010010829795,Prospect,Actief,1625 HV,Amsterdam,Noord-Brabant,Netherlands,026-3537160,,Architecten Ext. BNA,,,28-12-2015,internet
200907014142,Zakenrelatie,Actief,5211 TG,Amsterdam,Noord-Brabant,Netherlands,050-5995730,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-07-2011,internet
2010010831234,Zakenrelatie,Actief,1097 DN,Den Haag,Groningen,Netherlands,06-45776029,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,05-10-2009,internet
K38851,Zakenrelatie,Actief,5861 BR,Vinkeveen,Noord-Holland,Netherlands,050-3180142,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,31-10-2013,DM cd bestanden
1606082277,Zakenrelatie,Actief,1024 LJ,Rotterdam,Vlaams Brabant,Netherlands,0181-669466,,Architecten Ext. BNA,,,12-07-2012,internet
2010010828238,Zakenrelatie,Actief,6511 SW,Maastricht,Noord-Holland,Netherlands,010-4352496,0475-566322,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
2010010832792,Zakenrelatie,Actief,8041 AM,Amsterdam,Zuid-Holland,Netherlands,053-4780336,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-11-2007,internet
1606081106,Zakenrelatie,Passief,3026 GV,Wageningen,Zuid-Holland,Netherlands,0184-615569,0514-604465,Architecten Ext. BNA,,,22-12-2014,internet
1606082022,Zakenrelatie,Actief,1019 TA,KOUDEKERK AAN DEN RIJN,Noord-Holland,Netherlands,035-5422026,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-01-2016,E-mail
K37257,Zakenrelatie,Actief,1016 TC,Krimpen aan de Lek,Zuid-Holland,Netherlands,0297-264155,,Architecten Ext. BNA,,,13-04-2011,baan
2010010832460,Zakenrelatie,Actief,1062 XD,VIANEN,Gelderland,Netherlands,0183-689909,,Architecten Ext. BNA,,,24-08-2012,internet
2010010827537,Zakenrelatie,Actief,9041 EA,Amstelveen,Friesland,Netherlands,0032-15611945,040-2122511,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-07-2012,internet
2010010828648,Zakenrelatie,Actief,1181 GV,Amsterdam,Noord-Holland,Netherlands,0348-418742,020-4216930,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,11-07-2012,DM cd bestanden
2010010829627,Suspect,Actief,1098 JR,Delft,Utrecht,Netherlands,053-4356756,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,baan
2010010832774,Zakenrelatie,Actief,6981 DD,Delft,Noord-Holland,Netherlands,074-2662430,020-4893658,Architecten Ext. BNA,,,27-08-2012,internet
1606080350,Zakenrelatie,Actief,5611 KK,Zoetermeer,Groningen,Belgium,0032-15714644,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,baan
K40446,Zakenrelatie,Actief,7391 XX,DELFT,Utrecht,Germany,040-2430885,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,internet
2010010827946,Zakenrelatie,Actief,9765 HE,Hengelo,Zuid-Holland,Netherlands,06-10809081,010-4136454,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,07-03-2016,internet
20090529118,Zakenrelatie,Actief,3845 EJ,1018 DA,Zuid-Holland,Netherlands,06-81955589,,Architecten Ext. BNA,,,08-08-2012,DM cd bestanden
1606081152,Suspect,Actief,3811 NS,Assendelft,Noord-Holland,Netherlands,0318-540555,071-5018113,Architecten Ext. BNA,,,16-04-2009,internet
1606081401,Prospect,Actief,1531 MS,KRUIBEKE,Utrecht,Netherlands,020-6866101,,Architecten Ext. BNA,,,29-03-2016,DM cd bestanden
2010010827421,Zakenrelatie,Passief,1077 CB,Zwijndrecht,Zuid-Holland,Netherlands,070-3992341,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,20-04-2009,DM cd bestanden
2010010828189,Zakenrelatie,Actief,3029 BH,Sittard,Noord-Holland,Netherlands,020-6270844,0545-272245,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,DM cd bestanden
2010010832370,Zakenrelatie,Actief,4707 AT,Noordwijk,Drenthe,Netherlands,0113-226190,,Architecten Ext. BNA,,,29-03-2016,DM cd bestanden
2010010831972,Zakenrelatie,Actief,5642 CB,Niekerk,Noord-Holland,Netherlands,0032-36468179,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,11-07-2012,internet
2010010832856,Zakenrelatie,Actief,3971 XB,Amsterdam,Utrecht,Netherlands,015-2137390,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,06-07-2012,DM cd bestanden
2010010828866,Zakenrelatie,Actief,2132 MC,Rotterdam,Noord-Brabant,Belgium,0512-382660,023-5423741,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,internet
2010010827848,Zakenrelatie,Actief,3514 AX,Arkel,Zuid-Holland,Netherlands,058-2800685,043-3628790,Architecten Ext. BNA,,,29-03-2016,Beurs
2010010832569,Zakenrelatie,Actief,1721 AH,Apeldoorn,Noord-Holland,Netherlands,070-3050504,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,Koude acquisitie
K38946,Zakenrelatie,Actief,3817 JR,Rotterdam,Flevoland,Netherlands,0162-512688,015-2137982,Architecten Ext. BNA,,,22-09-2010,DM cd bestanden
2010010831896,Zakenrelatie,Actief,2035 VA,Eindhoven,Zuid-Holland,Netherlands,31-102440193,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,03-02-2014,internet
K22398,Zakenrelatie,Actief,7573 AK,Amsterdam,Zuid-Holland,Netherlands,Amsterdam,,Architecten Ext. BNA,,,19-12-2007,DM cd bestanden
2010010827980,Zakenrelatie,Actief,1013 AK,Amsterdam,Noord-Brabant,Netherlands,0255-523153,0570-613349,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,25-09-2014,Koude acquisitie
2010010822768,Zakenrelatie,Actief,6241 DK,AMSTERDAM,Noord-Holland,Netherlands,072-5320100,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,06-10-2009,internet
200907014454,Zakenrelatie,Actief,2563 XR,Breda,Noord-Holland,Netherlands,06-41763108,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-10-2014,DM cd bestanden
2010010833033,Zakenrelatie,Actief,N11 1PE,Amsterdam,Noord-Holland,Netherlands,050-4095649,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,14-06-2011,Koude acquisitie
2010010832725,Prospect,Passief,7521 PL,Pijnacker,Oost-Vlaanderen,Netherlands,0172 611 878,,Architecten Ext. BNA,,,08-12-2011,internet
2010010827974,Zakenrelatie,Actief,3012 KD,UTRECHT,Noord-Holland,Netherlands,06-51040104,076-5202422,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,27-03-2008,internet
2010010832198,Suspect,Actief,9765 EN,Aachen,Zuid-Holland,Netherlands,0516-441671,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-07-2012,internet
2010010822146,Zakenrelatie,Passief,1057 NS,Heverlee,Utrecht,Netherlands,06-22978115,,Architecten Ext. BNA,,,18-02-2015,DM cd bestanden
K38523,Zakenrelatie,Actief,B-9000,DRACHTEN,Noord-Holland,Netherlands,0495-651919,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-06-2012,Telefoon
1606081181,Zakenrelatie,Actief,3641 XE,Deventer,Utrecht,Netherlands,070-4157299,010-7509593,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,20-09-2013,internet
2010010800107,Zakenrelatie,Actief,1561 ZE,Nijeveen,Zuid-Holland,Netherlands,06-14291087,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
2010010832771,Zakenrelatie,Actief,3021 HZ,'s-Hertogenbosch,Friesland,Netherlands,047-5411421,078-6489608,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-10-2009,internet
K38702,Zakenrelatie,Actief,1055 RX,Rotterdam,Noord-Holland,Netherlands,015 820 0990,0527-612982,Architecten Ext. BNA,,,15-01-2016,internet
2010010831514,Zakenrelatie,Actief,3045 PE,Utrecht,Antwerpen,Netherlands,0527-699999,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,27-04-2009,DM cd bestanden
2010010828783,Zakenrelatie,Actief,3257 KC,Beuningen,Noord-Brabant,Netherlands,0031-356981367,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-01-2010,DM cd bestanden
2010010832576,Zakenrelatie,Actief,6821 HX,Haaksbergen,Zuid-Holland,Netherlands,024-3732099,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,22-02-2010,internet
2010010832720,Suspect,Actief,1014 BA,Utrecht,Utrecht,Netherlands,030-2318761,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-04-2014,internet
2010010828868,Zakenrelatie,Actief,2396 HE,Amersfoort,Noord-Holland,Netherlands,035-6289071,,Architecten Ext. BNA,,,16-03-2012,internet
2010010831475,Suspect,Actief,3281 HA,Breda,Zuid-Holland,Netherlands,707853775,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,09-01-2008,internet
2010010828137,Zakenrelatie,Actief,1824 TC,Budel,Gelderland,Netherlands,06-12786532,,Architecten Ext. BNA,,,16-11-2015,internet
1606082707,Zakenrelatie,Actief,2154 MN,Amsterdam,Gelderland,Netherlands,06-42131608,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,internet
2010010832858,Zakenrelatie,Passief,5741 ES,Nieuwegein,Limburg,Netherlands,0413-338080,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,internet
2010010807125,Zakenrelatie,Actief,3811 BA,Emmen,Noord-Holland,Netherlands,024-6221390,010-4731430,Architecten Ext. BNA,,,17-02-2015,DM cd bestanden
2010010830883,Zakenrelatie,Actief,3051 NE,RIETHOVEN,Limburg,Netherlands,050-5272166,,Architecten Ext. BNA,,,28-04-2014,internet
2010010831932,Zakenrelatie,Actief,4707 XB,Rotterdam,Gelderland,Netherlands,071-5623388,,Architecten Ext. BNA,,,23-08-2012,baan
K38097,Zakenrelatie,Actief,6707 AJ,Leiden,Zuid-Holland,Netherlands,,0317-423561,Architecten Ext. BNA,,,21-12-2012,internet
2010010832887,Zakenrelatie,Actief,2611 NK,ENSCHEDE,Noord-Holland,Netherlands,020-7889918,070-5140480,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-01-2016,internet
K23620,Suspect,Actief,4834 HJ,ANNA PAULOWNA,Noord-Holland,Netherlands,020-6148506,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-01-2016,internet
2010010832779,Suspect,Actief,6814 AP,Bolsward,Zuid-Holland,Netherlands,06-31943655,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,03-12-2009,internet
2010010816745,Zakenrelatie,Actief,3951 LA,Rotterdam,,Netherlands,020-4480891,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,10-03-2009,internet
2010010832564,Zakenrelatie,Actief,6901 AW,Delft,Utrecht,Belgium,0346-581823,076-5602455,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,06-12-2010,DM cd bestanden
1606080066,Suspect,Actief,1015 CW,Eindhoven,Noord-Holland,Netherlands,071-3620700,,Architecten Ext. BNA,,,05-11-2015,internet
2010010832605,Zakenrelatie,Actief,2011RV,Gorinchem,Drenthe,Netherlands,053-4884884,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,05-11-2015,DM cd bestanden
2010010832249,Zakenrelatie,Actief,2515 MV,Enschede,,Netherlands,043-6015688,,Architecten Ext. BNA,"Architecten, ingenieurs en technisch ontwerp en advies,keuring en cont",Fotografie en ontwikkelen van foto's en films,24-10-2014,internet
1606080573,Zakenrelatie,Actief,6225 AN,Warmenhuizen,Limburg,Netherlands,0187-470715,035-6981368,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,Koude acquisitie
2010010832794,Zakenrelatie,Actief,B-2440,Leeuwarden,Noord-Holland,Netherlands,024-3607751,036-5344251,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,14-07-2011,internet
2010010829542,Zakenrelatie,Actief,1403 EB,Ettenleur,,Netherlands,053-4308740,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-03-2009,DM cd bestanden
1606081954,Klant,Actief,1017 HR,Heerhugowaard,Drenthe,Netherlands,070-2011329,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-02-2010,DM cd bestanden
