unknown,date,country,postcode,city,country,postcode,city,unknown,unknown
,09-12-16,,3449 JB,BADHOEVEDORP,NL,,,D - Nog te controleren,
,09-12-16,NL,3817 VA,UTRECHT,,2770 AC,APELDOORN,D - Nog te controleren,MAKAMS00
,09-12-16,NL,1119NW,ROELOFARENDSVEEN,,3508 AA,NIJMEGEN,D - Nog te controleren,ALLAMS01
,,,3508 AA,65549 LIMBURG,NL,3314 KC,HAARLEM,D - Nog te controleren,
,09-12-16,,1182GP,AMSTERDAM,NL,3500 AN,WAVERVEEN,,TUIHOL00
320320.0,,NL,4131 MD,Alkmaar,NL,,BLARICUM,D - Nog te controleren,GROBOS00
,,NL,4615 AH,HOUTEN,NL,3508 AA,NIEUWEGEIN,D - Nog te controleren,
,09-12-16,NL,2984AB,Den Haag,NL,,WOERDEN,,PATMAA00
317818.0,09-12-16,NL,3003 KB,AMSTERDAM,,,,D - Nog te controleren,
,09-12-16,NL,2740AK,LAREN,NL,3752 CP,,D - Nog te controleren,JONAMS00
,09-12-16,NL,0,UTRECHT,NL,4941 VT,BDEL,,FUNGOU00
,09-12-16,NL,5046DE,Apeldoorn,NL,3421 CT,BILTHOVEN,D - Nog te controleren,
319307.0,09-12-16,,3543 AS,RIJSSENHOUT,NL,1277 CS,,,
320554.0,09-12-16,,3401 MG,LUNTEREN,NL,7600 SZ,,D - Nog te controleren,
,09-12-16,,1383 HT,ROTTERDAM,NL,,,,
319324.0,09-12-16,NL,8000GB,IJSSELSTEIN,NL,3600 BE,UTRECHT,,LUBPUT00
316986.0,09-12-16,,3503 RC,CAPELLE A/D IJSSEL,NL,1016 GC,,D - Nog te controleren,STIBIL01
320540.0,,NL,3508 AA,BILTHOVEN,NL,3764 DN,,,RIJARN00
316605.0,09-12-16,NL,4100AA,'s-HERTOGENBOSCH,NL,3508 AB,GOUDA,D - Nog te controleren,
319205.0,09-12-16,,3506GR,Nieuwegein,NL,,MILL,,
,,NL,1017HH,ENSCHEDE,,1722 DR,UTRECHT,D - Nog te controleren,HOFUTR00
319178.0,,,1106 ZG,40474 DUSSELDORF,NL,7550 AP,,D - Nog te controleren,
320324.0,09-12-16,NL,4231BP,ZOETERMEER,NL,5300 AD,,,
316702.0,09-12-16,GB,1118 CP,BREUKELEN,,,,,PAYUTR00
319216.0,09-12-16,,3830AE,UTRECHT,GB,3508 AA,,D - Nog te controleren,
,09-12-16,NL,3508 AA,EINDHOVEN,NL,,LONDON EC2V 7 JD,D - Nog te controleren,GEMMAA00
318582.0,,,1078 NH,Utrecht,NL,3077 CP,,E - Niet meer actief,
28.0,,NL,3721LG,ROTTERDAM,,,,,STDUTR00
320935.0,09-12-16,NL,1071NV,CULEMBORG,NL,0,GOIRLE,D - Nog te controleren,EMPENS00
,09-12-16,NL,2288GS,Zuidhorn,NL,,,,
,09-12-16,NL,1118AM,Den Haag,,3508 AA,AMSTERDAM,D - Nog te controleren,JBCNED01
,,NL,3500 GE,ELST,NL,,70435 STUTTGART,D - Nog te controleren,AUTGER00
319612.0,09-12-16,,6401CX,HOORN,NL,,,,OCRUTR00
318001.0,09-12-16,NL,1261 XT,DEN HAAG,,3405 ZG,'S-HERTOGENBOSCH,,BOVHOO00
319031.0,,,1017 BV,UTRECHT,NL,,DEN HAAG,,
320694.0,09-12-16,,3502GA,LEIDEN,NL,1114 AE,,D - Nog te controleren,
320465.0,09-12-16,NL,3731 EK,AMERSFOORT,NL,5262 RJ,AMSTERDAM,,
,09-12-16,,3006AB,TIEL,NL,7412 XW,AMSTERDAM,,HULAST00
,09-12-16,FR,3500 HB,BUNNIK,,,,D - Nog te controleren,
318376.0,09-12-16,NL,3603 BC,Oene,NL,2521 CK,,,DOMAMS00
,09-12-16,NL,1091SV,HILVERSUM,NL,3508 AA,UTRECHT,D - Nog te controleren,
,,NL,3860AB,AMSTERDAM,,,UTRECHT,D - Nog te controleren,LAULAA00
,,,,Bilthoven,,0,BEUSICHEM,,
,,NL,3764 DN,SINT-MICHIELSGESTEL,NL,,,D - Nog te controleren,
320876.0,,,5140AA,AMSTERDAM,,0,SCHIPHOL,,AMLAMS00
,,,3508 AA,UTRECHT,NL,3962 EZ,,D - Nog te controleren,
,,NL,1030BD,HILVERSUM,NL,3439 NE,,,ERVUTR00
,,NL,1200AH,UTRECHT,NL,3508 AA,1213 PETIT LANCY/GENEVE,D - Nog te controleren,
,,,0,Nieuwegein,NL,3508 AA,AMERSFOORT,D - Nog te controleren,
,09-12-16,NL,3508 AA,EINDHOVEN,NL,,NORWICH NR3 1PD,,KOOUTR04
315582.0,,,1043BW,SOESTERBERG,,0,,D - Nog te controleren,
51.0,09-12-16,NL,1066MR,AMSTERDAM,,,,,UASVEE00
,09-12-16,,5232CE,B-1731 ZELIK,NL,2260 AB,BUSSUM,,STDDEV00
,09-12-16,,3508 AA,UTRECHT,NL,,,,
319999.0,09-12-16,,1081HV,UTRECHT,NL,6503 GG,LELYSTAD,,COSUTR02
,09-12-16,,1071 DL,ROTTERDAM,NL,3730 AE,LOOSDRECHT,D - Nog te controleren,
,09-12-16,NL,1411 AW,UTRECHT,,,,D - Nog te controleren,DETLEU00
,,NL,4701 LL,OUDESCHILD,,,UTRECHT,D - Nog te controleren,
,,NL,1815JD,Zeist,,1068 CT,HOUTEN,D - Nog te controleren,ACTZWA00
320037.0,,,1200BZ,DEN HAAG,NL,,,,DOLUTR00
,09-12-16,,3723 KE,Pijnacker,,,LEUSDEN,D - Nog te controleren,
,,,3508 AA,UTRECHT,NL,2622 KA,,,VITZWO01
,09-12-16,NL,2630AA,UTRECHT,,,,E - Niet meer actief,RAMDEN00
146002.0,,NL,3512 KV,ALPHEN AAN DEN RIJN,,1335 XE,,D - Nog te controleren,HARALM00
,,NL,2400 AA,BILTHOVEN,NL,,UTRECHT,D - Nog te controleren,GEBZEI00
320938.0,,ES,3766 AM,UTRECHT,NL,3508 AA,,D - Nog te controleren,
,09-12-16,,3194AR,ROTTERDAM,,,,D - Nog te controleren,
,09-12-16,NL,1251 NP,SOMEREN,NL,,UTRECHT,D - Nog te controleren,
,,NL,2585 XH,'S-GRAVENZANDE,BE,,,,REAALK00
,,NL,7500 AV,CULEMBORG,NL,1170 AD,DEVENTER,D - Nog te controleren,
,09-12-16,,3508 AA,VENLO,,,UTRECHT,D - Nog te controleren,TRUHIL00
,,NL,1082ME,ROTTERDAM,NL,1200 AJ,WAALRE,D - Nog te controleren,NSRUTR00
,09-12-16,,2770AC,ROSMALEN,,,'S-HERTOGENBOSCH,,DUSHOO00
,,,2661 AC,AMERSFOORT,GB,,HAALDEREN,D - Nog te controleren,VANWIJ00
,09-12-16,ES,1272CN,UTRECHT,NL,,BARNEVELD,D - Nog te controleren,PHAUTR04
,09-12-16,,2509BA,ALPHEN AAN DEN RIJN,NL,,UTRECHT,,PRIBIL00
317439.0,09-12-16,,3508 AJ,Tilburg,NL,,UTRECHT,D - Nog te controleren,
,09-12-16,NL,5234KC,AMERSFOORT,NL,2660 AC,ZEIST,D - Nog te controleren,
316438.0,09-12-16,NL,3602XR,HENGELO,NL,1082 MS,,D - Nog te controleren,
316023.0,,NL,0,HAARLEM,NL,3815 SW,SLIEDRECHT,,CHRUTR00
,,NL,1000 EA,UTRECHT,NL,,UTRECHT,D - Nog te controleren,
307959.0,,,3399 AX,UTRECHT,NL,2509 CJ,UTRECHT,D - Nog te controleren,
320290.0,09-12-16,NL,3542AD,UTRECHT,NL,3508 AB,POELDIJK,E - Niet meer actief,HAMUTR01
318076.0,09-12-16,NL,3508 AA,BADHOEVEDORP,,,'S-HERTOGENBOSCH,D - Nog te controleren,
317953.0,09-12-16,,0,'S-HERTOGENBOSCH,,1016 EE,REEUWIJK,,
319654.0,,NL,0,Utrecht,,1200 AP,,D - Nog te controleren,STIUTR06
320817.0,09-12-16,NL,7600 SZ,NIJMEGEN,,,,D - Nog te controleren,CENNET00
320755.0,09-12-16,NL,1648JG,UTRECHT,NL,2791 DX,UTRECHT,D - Nog te controleren,TNTAMS00
320587.0,09-12-16,NL,3508 AA,UTRECHT,BE,3508 AA,,,HAGHEE00
320181.0,,,3508 AA,GORINCHEM,NL,7301 GE,934000 SAINT-OUEN,,KLAARN00
320479.0,,NL,3501DA,UTRECHT,NL,,,E - Niet meer actief,
,09-12-16,,1100AG,Prinsenbeek,NL,3508 AA,BUNSCHOTEN,,WEHZWO00
,09-12-16,,2805PP,AMSTERDAM,NL,3720 AE,UTRECHT,D - Nog te controleren,
320396.0,,,5550AA,Hoofddorp,NL,,,D - Nog te controleren,ELIUTR00
,09-12-16,,6433JZ,Hoevelaken,NL,,UTRECHT,,ZORZEI00
315863.0,,NL,4511 GL,DELFT,NL,3602 AS,DE BILT,D - Nog te controleren,TEDEIN00
,09-12-16,NL,3531 VK,GRONINGEN,,,UTRECHT,D - Nog te controleren,HOGUTR17
319464.0,,,3824 MG,Gorinchem,NL,,'S-HERTGONBOSCH,D - Nog te controleren,
,09-12-16,NL,2031TE,SOEST,NL,,,D - Nog te controleren,STIAMS00
,,CH,3700AN,DEN BOSCH,NL,,ROTTERDAM,D - Nog te controleren,MAMUTR02
320835.0,,,3800 BT,HOOFDDORP,NL,,HUIS TER HEIDE,,PIJAMS00
,,NL,3508 AA,Amsterdam,NL,3502 GJ,"LA MAIRENA,MARBELLE29610",,PHAUTR17
,,,3447GK,VUREN,NL,0,,,
319215.0,09-12-16,NL,5091 WB,VUGHT,NL,0,,D - Nog te controleren,
320571.0,09-12-16,NL,3508 AA,"WILLEMSTAD, CURACAO",,,,,
320585.0,,NL,1625HV,1930 ZAVENTEM,NL,,ARNHEM,D - Nog te controleren,
,09-12-16,GB,0,Heemstede,NL,,UTRECHT,D - Nog te controleren,NUMUTR05
318823.0,09-12-16,NL,3511 MV,Delft,,,APELDOORN,,MBCALB00
320924.0,09-12-16,,1016XG,UTRECHT,NL,,VINKEVEEN,E - Niet meer actief,MRFUTR00
320015.0,09-12-16,FR,2651 MX,'s-Hertogenbosch,NL,3571 BA,AMERSFOORT,E - Niet meer actief,
320261.0,09-12-16,NL,8243PD,LOOSDRECHT,,,,,NEDDEN00
,,NL,4900AD,UTRECHT,NL,,,,BLANIE01
312481.0,09-12-16,NL,3542 CE,SITTARD,,7707 CV,NIEUWEGEIN,D - Nog te controleren,
319356.0,09-12-16,,2132LR,UTRECHT,NL,,SOEST,,
320765.0,,NL,3600AA,AMSTELVEEN,NL,,DEN HAAG,,PAC19800
,,,5807GW,LEUSDEN,NL,6661 NS,UTRECHT,E - Niet meer actief,
,,NL,3508 AA,AMSTERDAM,,2595 AN,ROTTERDAM,,
319355.0,09-12-16,NL,3508 AA,HEERLEN,NL,3508 AA,DOESBURG,D - Nog te controleren,MBTUTR00
,09-12-16,NL,8255PP,ROTTERDAM,NL,,SCHIPHOL,E - Niet meer actief,NHCLIS00
320509.0,09-12-16,NL,2161 DZ,GOUDA,NL,4793 RR,ZWAAGDIJK-OOST,D - Nog te controleren,
,,NL,1118 ZG,Zevenaar,NL,3723 ME,DE BILT,,AMSAMS02
315515.0,09-12-16,NL,1171 JA,MIDDELBURG,NL,3555 HW,75008 PARIS,,CTFUTR00
,,,1200 CH,WOERDEN,,,ALKMAAR,,
317885.0,,,3700AK,UTRECHT,NL,2600 AA,HOUTEN,D - Nog te controleren,NICHIL00
312240.0,09-12-16,NL,3542 AW,UTRECHT,NL,,UTRECHT,,PHAUTR19
,,,1421LB,7110 HOUDENG-AIMERIES,NL,2993 LL,ROTTERDAM,,AGAAMS00
317706.0,09-12-16,NL,3508 AA,AMERSFOORT,FR,1272 RJ,,E - Niet meer actief,
,09-12-16,,2300RC,Diemen,,1171 JA,,D - Nog te controleren,
,09-12-16,,7602PD,NIEUWEGEIN,,,HILVERSUM,D - Nog te controleren,
320757.0,09-12-16,NL,3417 BW,UTRECHT,NL,,VELP,E - Niet meer actief,TOTNIS00
319198.0,,,5261 NH,VENLO,NL,3544 TP,,D - Nog te controleren,
,09-12-16,,3540 AA,Capelle a/d Ijssel,NL,,D-63128 DIETZENBACH,D - Nog te controleren,DUTZUI00
,09-12-16,PL,3500 AS,BAARN,NL,3584 BT,UTRECHT,D - Nog te controleren,CANHOO01
317553.0,,NL,1072 SB,BUREN,NL,,,,
317890.0,09-12-16,BE,0,KRUISLAND,NL,,ALMERE,D - Nog te controleren,SANROT00
,,NL,0,75008 PARIS,NL,6814 BE,,D - Nog te controleren,RECCH-00
317282.0,,NL,3742 DB,UTRECHT,NL,3508 AA,ROTTERDAM,D - Nog te controleren,
315396.0,09-12-16,NL,3508 AA,HILVERSUM,NL,,,,
,,,3871NZ,DEN HAAG,NL,,GERWEN (NUENEN),D - Nog te controleren,KLESOE00
,09-12-16,,3125BK,BUNNIK,,9704 AE,,D - Nog te controleren,AWPAMS00
314461.0,09-12-16,,3739 JT,LUCHTHAVEN SCHIPHOL,NL,3723 MC,,,DANDEN00
317042.0,09-12-16,,3600 BE,SCHIEDAM,DE,,LELYSTAD,D - Nog te controleren,
318841.0,09-12-16,,7320 AC,DRIEBERGEN,NL,6020 AD,,D - Nog te controleren,BOULIM00
,,NL,7470AB,NIEUWEGEIN,,3990 DG,,,
,,,3528 BB,Den Haag,,3543 AD,AMSTERDAM,D - Nog te controleren,SUBVA200
319245.0,09-12-16,,1111 XX,Best,NL,6503 GG,,D - Nog te controleren,BRAUTR01
,,NL,3584AA,UTRECHT,,4131 GH,,,
315059.0,09-12-16,,1100DL,Spijkenisse,NL,0,BILTHOVEN,D - Nog te controleren,JURUTR00
317860.0,09-12-16,PT,7812 BG,UTRECHT,NL,,ERMELO,D - Nog te controleren,ARKUTR07
320120.0,09-12-16,NL,0,Bunnik,NL,,UTRECHT,D - Nog te controleren,
320750.0,,NL,6709 PA,LELYSTAD,,,,,OBEUTR00
320563.0,,NL,3508 AA,MANCHESTER M2 2BY,,3505 CE,UTRECHT,,BALL-800
316857.0,09-12-16,,1722CA,VESSEM,NL,,,,INSDEN00
,09-12-16,NL,8000 AL,ZWOLLE,NL,,,D - Nog te controleren,BOSBIL00
319844.0,09-12-16,NL,3000AA,?s-GRAVENHAGE,,3331 MB,UTRECHT,,POSDAM00
317327.0,09-12-16,NL,6802ED,BEUSICHEM,,1270 AD,UTRECHT,D - Nog te controleren,STILEI00
,09-12-16,NL,1101CM,UTRECHT,NL,,GORINCHEM,D - Nog te controleren,
,09-12-16,,3646 AA,HIERDEN,,,TILBURG,D - Nog te controleren,
,09-12-16,NL,1011VJ,RIDDERKERK,NL,3899 AZ,'S-GRAVENZANDE,D - Nog te controleren,KLIMIL00
319365.0,09-12-16,NL,3584BB,ZUTHPEN,,,,,
,09-12-16,NL,0,Amsterdam,,,UTRECHT,D - Nog te controleren,KNADEL00
,09-12-16,NL,3994DD,BUNSCHOTEN-SPAKENBURG,,2509 AB,,D - Nog te controleren,
,09-12-16,NL,4104AT,UTRECHT,NL,3000 AM,,,LLOEC300
316553.0,09-12-16,NL,3430 DV,GERWEN (NUENEN),NL,5700 AC,,,MUDUTR00
,09-12-16,NL,3503RA,UTRECHT,,3508 AA,,D - Nog te controleren,LOULEI00
316806.0,09-12-16,IT,1062 BK,BUSSUM,NL,,UTRECHT,D - Nog te controleren,
317944.0,,,6802EA,APELDOORN,NL,1117 ZL,LEUSDEN,E - Niet meer actief,JACKOC00
,09-12-16,NL,1320 AA,KAMPEN,,,,,HDIROT00
318247.0,09-12-16,NL,3313LA,AMSTERDAM,NL,1396 LB,ALMERE,D - Nog te controleren,
,,,6080AA,DEN HOORN,NL,2611 GV,,E - Niet meer actief,AANBAA00
,09-12-16,NL,1191BD,83-200 STAROGARD GDANSKI,,5340 AW,,D - Nog te controleren,
320522.0,09-12-16,,5602ZA,OUDEWATER,,5712 ES,,D - Nog te controleren,GRSBOS00
,,NL,1013 KS,Utrecht,,3903 LA,,,ODYCH-00
311509.0,,,2860AA,DEN BOSCH,,,OUD BEIJERLAND,,BOSUTR00
317964.0,,NL,5200HC,Molenschot,NL,,HEEMSTEDE,D - Nog te controleren,STBUTR00
320896.0,09-12-16,,5240BA,UTRECHT,,3508 AA,DX 122891 CAMBRIDGE 4,,RADNIJ00
320254.0,,NL,3700 AM,KAPELLE,NL,,,,DISUTR00
320244.0,,,3508 AA,UTRECHT,NL,,UTRECHT,D - Nog te controleren,TCNUTR17
,09-12-16,NL,2700KJ,UTRECHT,NL,3721 TJ,,,
320612.0,,NL,8441BH,DORDRECHT,NL,3501 DE,,D - Nog te controleren,
,,NL,3508 AA,KRIMPEN A/D IJSSEL,NL,3503 RC,AMERSFOORT,D - Nog te controleren,TIJUTR00
,,,1092 AV,OISTERWIJK,,,PUTTEN,,
,09-12-16,,0,DEN HAAG,NL,3508 AA,KAPEL AVEZAATH,D - Nog te controleren,FPCUTR00
318782.0,09-12-16,NL,4817HX,HOORN,NL,5737 ZG,,D - Nog te controleren,
,09-12-16,NL,5240 AA,MAARSSEN,,0,ROTTERDAM,D - Nog te controleren,DEMUTR00
,09-12-16,NL,3431JS,Hilverum,,,,D - Nog te controleren,HADHIL00
,,NL,4131 MD,Diemen,,3508 AA,ALKMAAR,,MULROT00
,09-12-16,NL,4330KA,DUIVEN,NL,0,,,C&IPUR00
319015.0,09-12-16,NL,1086XK,Arnhem,NL,1320 AA,ARNHEM,,
,09-12-16,NL,0,AMSTERDAM,NL,3525 BT,ZOETERMEER,,THJXXX00
314967.0,,NL,6874AH,AMSTERDAM,,1507 EK,,,
319260.0,,,1114AJ,LISSE,,3980 CD,UTRECHT,,
315107.0,09-12-16,NL,5520AA,DEN HAAG,,,,,ENEZWO00
320919.0,09-12-16,NL,3508 AA,NETTERDEN,NL,,,D - Nog te controleren,
,09-12-16,,3508 AA,Hoevelaken,NL,3505 AB,UTRECHT,,
318360.0,09-12-16,NL,3528 AE,DEN BOSCH,,3750 GD,,D - Nog te controleren,MKBAME00
320843.0,09-12-16,NL,3001KE,HOUTEN,NL,,,D - Nog te controleren,
319884.0,09-12-16,,0,UTRECHT,NL,,EINDHOVEN,D - Nog te controleren,
,09-12-16,,2514JL,UTRECHT,NL,2585 EB,,,ERAROT01
,09-12-16,NL,7909AA,AMSTERDAM,,3508 AA,HOUTEN,,CORUTR00
316729.0,09-12-16,,3582EZ,UTRECHT,NL,1200 AA,HATFIELD HERTS AL10 9AB,,HOUTIE00
,,NL,1000AE,AMSTERDAM,NL,,NIEUWEGEIN,,SPEDOO00
,09-12-16,NL,3702GR,BREDA,,1383 HT,,,FRAALP00
319176.0,,,1066 VH,LIEREN,NL,3508 AA,UTRECHT,D - Nog te controleren,PHAUTR28
,,NL,3454 JD,BERGEN OP ZOOM ,NL,2312 HS,AMERSFOORT,E - Niet meer actief,GLAZEI00
,,NL,3508 AA,UTRECHT,,,ALPHEN AAN DEN RIJN,D - Nog te controleren,BAX14200
,09-12-16,,3403 NL,Utrecht,,,UTRECHT,,
320558.0,,NL,4741AM,HUIZEN,NL,,,D - Nog te controleren,
318118.0,09-12-16,,7391 TR,UTRECHT,,,MONSTER,D - Nog te controleren,
319078.0,09-12-16,,3508 AA,AMSTERDAM,NL,3508 AA,UTRECHT,,
,09-12-16,NL,7390 AD,Leiden,NL,,ALMELO,D - Nog te controleren,PKIHAA00
,09-12-16,NL,3508 AB,HARDERWIJK,,,UTRECHT,D - Nog te controleren,
314904.0,09-12-16,NL,0,WAALWIJK,,,,,HARMAA02
,,NL,3500 AA,UTRECHT,,,,,INTUTR02
319544.0,09-12-16,NL,3508 AA,SLIEDRECHT,NL,3508 AA,MONTFOORT,D - Nog te controleren,
,09-12-16,NL,3508 AA,AMERSFOORT,NL,,,D - Nog te controleren,SAITIL02
319283.0,09-12-16,NL,1398 CR,WOERDEN,,3508 TC,HAASTRECHT,,KEIAMS00
,09-12-16,NL,3771 BN,Utrecht,NL,6336 AD,VENRAY,D - Nog te controleren,
,09-12-16,,4926 RB,UTRECHT,NL,1251 CS,,E - Niet meer actief,BLOAMS00
,09-12-16,GB,3508 AA,HOUTEN,NL,,ZAANDAM,D - Nog te controleren,
316419.0,09-12-16,,1251 JC,HILVERSUM,NL,,UTRECHT,,SECARN01
,,,3132 KA,BARNEVELD,IE,1014 DA,CAPELLE AAN DEN IJSSEL,D - Nog te controleren,DEGLAR00
,09-12-16,NL,3508 AA,ELST,,2800 AC,,,NEEAME00
314418.0,,NL,1017XK,AMERSFOORT,NL,1072 SB,,,JOHGRO01
,,NL,0,UTRECHT,,,MAARSSEN,,NOTUTR00
320900.0,09-12-16,NL,3761CL,EINDHOVEN,,,,,ARKUTR08
311855.0,09-12-16,IT,3905KW,Zaandam,,,UTRECHT,,
316569.0,,,3740AP,MOORDRECHT,NL,3508 AA,,D - Nog te controleren,
,09-12-16,NL,3800 BV,DX 122891 CAMBRIDGE 4,NL,,WOLVEGA,D - Nog te controleren,JONAME00
313550.0,09-12-16,NL,3350AA,UTRECHT,NL,,75008 PARIS,D - Nog te controleren,BAKGOU00
,,,6040AX,Wijk bij Duurstede,NL,,,E - Niet meer actief,
317950.0,,NL,3505 AA,D 20354 HAMBURG,NL,7346 AC,UTRECHT,D - Nog te controleren,MILDX500
318703.0,,NL,3582EC,L-8070 BERTANGE,,,,D - Nog te controleren,
316563.0,,BE,6002ED,DEN DOLDER,NL,,,D - Nog te controleren,SONCA900
314554.0,09-12-16,NL,3584 BM,TILBURG,,2685 DG,NOORDWIJK AAN ZEE,D - Nog te controleren,
319818.0,,NL,3905 KZ,Nijmegen,NL,,,,
320825.0,,,3994 VZ,DRIEBERGEN,FR,,ZEIST,,VERBUN00
312511.0,,NL,1012 RM,HENGELO,,,,,
,09-12-16,,7545PP,EC2V 5DE,NL,3015 CL,,D - Nog te controleren,PEEAME00
,09-12-16,NL,3508 AA,Ouderkerk aan de Amstel,NL,1990 AC,WILNIS,D - Nog te controleren,
,09-12-16,NL,3512 EG,Vlaardingen,NL,3508 AA,,,VANUTR04
319887.0,09-12-16,NL,3062 MB,DORDRECHT,NL,1054 PP,UTRECHT,,ADVZAA00
314123.0,,NL,1086 VD,ALMELO,NL,,UTRECHT,,
,,NL,0,DE BILT,,,,E - Niet meer actief,KIAUTR02
320622.0,09-12-16,,3508 AA,UTRECHT,,0,UTRECHT,,FRAALP01
308622.0,09-12-16,NL,3818 LA,TILBURG,,3500 GE,ELST (GLD),,VISBUN00
,09-12-16,AU,3508 AA,UTRECHT,NL,3508 GA,,,
316795.0,,,3903 LA,UTRECHT,,,ACHTERVELD,,LOESTE00
314393.0,,,3000 AB,UTRECHT,NL,,,E - Niet meer actief,
319102.0,09-12-16,NL,0,UTRECHT,NL,0,AMSTELVEEN,D - Nog te controleren,SCHUTR02
,,,3508 AA,UTRECHT,NL,6202 NB,,D - Nog te controleren,NATDEN00
,,GB,2132HD,HILVERSUM,NL,,AMSTERDAM ZUIDOOST,,
,09-12-16,NL,2380 BG,BERGSCHENHOEK,,3505 AB,LUNTEREN,,COOHOU01
,,LU,6957 DS,Utrecht,,3825 JH,UTRECHT,D - Nog te controleren,LEGAMS00
,,NL,3723 HH,28006 MADRID,,3508 AA,,,KLMSCH00
319795.0,,,3500 AA,NIEUWEGEIN,NL,3526 GV,UTRECHT,D - Nog te controleren,AUTUTR02
317881.0,09-12-16,NL,3508 AK,BLARICUM,,,,,KUIBUS00
312486.0,,,3881 CT,ZOETERMEER,NL,,,E - Niet meer actief,PHAUTR03
311573.0,09-12-16,NL,3818LA,AMSTERDAM,NL,,UTRECHT,D - Nog te controleren,
320351.0,09-12-16,NL,3316EA,AMERSFOORT,,3508 AA,AMSTERDAM,D - Nog te controleren,
320031.0,,NL,5000LE,GENDEREN,NL,3508 AA,ZEIST,,NUCVEE00
,,,3615 BJ,DELFT,,,HOEVELAKEN,,HOLDEN00
318749.0,09-12-16,NL,3508 AA,HUIS TER HEIDE,NL,,IJSSELSTEIN,D - Nog te controleren,
312661.0,,,3941 PB,ROTTERDAM,NL,,,,UNIBUR00
,09-12-16,NL,3441 BK,UTRECHT,,3508 AA,,D - Nog te controleren,
,09-12-16,NL,1112AX,UTRECHT,NL,3581 SV,UTRECHT,E - Niet meer actief,
,,,6700 AJ,SOEST,,3430 BJ,,E - Niet meer actief,BLAMAA00
,09-12-16,NL,3506 GA,APELDOORN,,2964 ZG,DEN HAAG,,KLMLUC01
318146.0,,NL,1216CH,UTRECHT,NL,3990 GH,,,TRIUTR00
320752.0,09-12-16,NL,3606AR,ZOETERMEER,NL,1100 DM,,,LEGHIL00
315226.0,09-12-16,,2635 EA,ZWOLLE,,1072 SB,2018 ANTWERPEN,D - Nog te controleren,
312205.0,09-12-16,NL,3100 AC,AMSTERDAM,NL,2131 LR,,D - Nog te controleren,STIUTR13
559730.0,09-12-16,NL,3508 AB,UTRECHT,,3506 AK,ALMELO,D - Nog te controleren,
319396.0,,NL,3750GE,DEN HAAG,NL,2500 EH,DELFT,E - Niet meer actief,
319125.0,09-12-16,NL,1118BG,EDE,NL,6700 AB,,D - Nog te controleren,BAK60300
,,NL,5453JD,BAARN,NL,,UTRECHT,,
318686.0,,NL,5504DB,MONTFOORT,NL,1276 LJ,3300 GOETSENHOVEN,,
320767.0,09-12-16,,1077ZX,Harderwijk,,3620 AC,AMSTERDAM,D - Nog te controleren,
,09-12-16,,3700AW,Maastricht,NL,3615 BJ,,,JANBRE00
320728.0,09-12-16,,5038VL,LELYSTAD,,3508 AA,L-2633 SENNINGERBERG,D - Nog te controleren,MRCUTR03
,,NL,4196ZG,ASTEN,NL,,,,WILVAL00
313562.0,09-12-16,NL,9700 AX,VIANEN,,7200 AB,DEN HOORN,D - Nog te controleren,
314903.0,09-12-16,NL,3508 AA,Ridderkerk,,3508 AA,,,HOMUTR01
320610.0,09-12-16,NL,3990 GB,SCHIPHOL-RIJK,,,,D - Nog te controleren,
317074.0,09-12-16,NL,1500HA,UTRECHT,,3007 BL,BOSKOOP,D - Nog te controleren,
312742.0,09-12-16,,3700AW,GRONINGEN,NL,5408 ZH,DEN HAAG,D - Nog te controleren,RAIAMS00
317811.0,,NL,3508 AA,UTRECHT,,3990 GH,DE BILT,,HOGUTR10
,,,3115JG,TWELLO,NL,,,E - Niet meer actief,
,,,3508 AA,UTRECHT,,1217 BP,,E - Niet meer actief,VANHOU00
318907.0,09-12-16,,7451 CK,VIANEN,GB,,28006 MADRID,,ASHBAR02
317802.0,09-12-16,NL,1017BT,WOUDENBERG,NL,,ROOSENDAAL,D - Nog te controleren,ENGBUN00
,,,1099CZ,ARNHEM,NL,2851 ZD,,D - Nog te controleren,
,09-12-16,NL,4131 GH,Rotterdam,,,ARNHEM,D - Nog te controleren,
,09-12-16,,3572KH,UTRECHT,,,EC3P 3HX,D - Nog te controleren,
,,NL,3900AA,APELDOORN,NL,3720 AN,AMSTERDAM,,
319175.0,09-12-16,NL,1402 SN,CAPELLE AAN DEN IJSSEL,,3508 AA,LELYSTAD,E - Niet meer actief,
,,NL,3508 AA,Bemmel,NL,,,,
,,,3440AE,CAMBRIDGE CB4 0WZ,,3508 AA,AMSTERDAM,,ALLBUS00
320368.0,,NL,1058 VK,MAARSSEN,NL,3815 KG,UTRECHT,,
,09-12-16,,1091GM,Stolwijk,NL,,,,
,09-12-16,,3871MS,Almere,NL,3508 AB,MAURIK,,MERROT00
320572.0,09-12-16,NL,8224BP,UTRECHT,NL,3511 BN,,,
,09-12-16,,8013PE,'S-HERTGONBOSCH,,,ROTTERDAM,D - Nog te controleren,POSVLI00
,09-12-16,,1507 EK,DOORN,NL,,UTRECHT,D - Nog te controleren,APODOR00
319990.0,09-12-16,,0,Amsterdam,NL,,,,KORBAD00
317794.0,,,3508 AA,UTRECHT,,3508 AA,,D - Nog te controleren,EURUTR01
,09-12-16,,3508 AA,UTRECHT,,5700 AB,WOERDEN,D - Nog te controleren,RIEUTR00
